county,zoning_source,zone_code,geometry,fillColor,stroke,stroke-width
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.504131444202 27.9082764335579, -82.5040573677735 27.9082758084568, -82.5040587500938 27.9086757010387, -82.5046007764037 27.9086766175399, -82.5046006172509 27.9085823393069, -82.5045988062833 27.9082789849752, -82.504131444202 27.9082764335579))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5229659317435 27.9453280187029, -82.5229650043607 27.9456907468806, -82.5229616552051 27.9457975315979, -82.5231314579871 27.9457991659583, -82.523297892987 27.9458007677901, -82.5234778346935 27.9458024994476, -82.5236944551712 27.9458045840652, -82.5242436791087 27.9458098041552, -82.5242745347242 27.9448397354318, -82.5229794821932 27.9448522421283, -82.5229861797045 27.9450233123332, -82.5229854613084 27.9453279445162, -82.5229659317435 27.9453280187029))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4937579040209 27.9053881327692, -82.4938163634493 27.9041088458923, -82.4934563043431 27.9041060720758, -82.4930533775502 27.9041093200103, -82.4928948979613 27.9041018536314, -82.4928993146631 27.90414354929, -82.4928908932495 27.9045863514358, -82.4927347620981 27.9045828281577, -82.4926266773052 27.9045804369458, -82.4926225238193 27.9049213410846, -82.4926214580139 27.9049901387397, -82.4926207385641 27.9050526498318, -82.4926192235805 27.9051844223542, -82.4926188532628 27.9052165911818, -82.4926176924534 27.9053162192972, -82.4929424666254 27.9053190303477, -82.493091081933 27.9053203269423, -82.493180871601 27.9053211110842, -82.4931820623296 27.9053742446548, -82.4931821286825 27.9053864125874, -82.4931854615895 27.9053864223172, -82.4937579040209 27.9053881327692))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5050556553943 27.9261509326027, -82.5052187553522 27.9261414159059, -82.5053579886039 27.9260760126886, -82.5052648625538 27.9258558644458, -82.5051799863736 27.925733972062, -82.5050543676774 27.9256992341635, -82.5048792901137 27.9256978907219, -82.5048677557447 27.9257631042864, -82.504860063322 27.9261485553017, -82.5050556553943 27.9261509326027))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4767793659236 27.9447008532, -82.4767802193979 27.9442081551637, -82.4766911057538 27.9442057285286, -82.4762948866441 27.9442025652026, -82.4762729938875 27.94420178816, -82.4762678989312 27.9446971043443, -82.4767793659236 27.9447008532))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5231876996184 27.9485760206376, -82.5231882900569 27.9487158202599, -82.5231864022931 27.9499767666666, -82.5236845647148 27.9497837227229, -82.5236844066936 27.9497633956978, -82.5236901383703 27.9494961304856, -82.5236949370714 27.9492233731517, -82.5240744139696 27.949224455741, -82.5241784456859 27.9492256839845, -82.5241943461244 27.9485778763481, -82.5236725458687 27.9485781477109, -82.5231876996184 27.9485760206376))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5109368727779 27.9442648780508, -82.5109827920981 27.9442650216684, -82.5114811682342 27.9442667752769, -82.51147977002 27.9440696221567, -82.5110401735052 27.9440673399356, -82.5109358970242 27.944067026688, -82.5109368727779 27.9442648780508))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5019246860056 27.9385671189906, -82.5019243696423 27.9384852552708, -82.501907341305 27.9384823384842, -82.5016349302264 27.938480443455, -82.5016331210547 27.9387238635423, -82.5016310292942 27.9389241431147, -82.5017139891149 27.938924085413, -82.5018787283236 27.9389262337979, -82.5019218001229 27.9389267842891, -82.5019246860056 27.9385671189906))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4914237022568 27.919429513957, -82.4904710007186 27.9193443698165, -82.4903314460732 27.9193017258178, -82.4901217068259 27.919548424195, -82.4905072929264 27.9196084050997, -82.4905432396449 27.9196153186354, -82.4911322980877 27.919716058847, -82.4912356299785 27.9197301109786, -82.4914237022568 27.919429513957))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4927731535201 27.942430800006, -82.4927727744817 27.9423506357104, -82.4922603089671 27.9423503220566, -82.4922593807225 27.9425759289537, -82.4923500633656 27.9425790600339, -82.4927721253884 27.9425795263768, -82.4927731535201 27.942430800006))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5005649048987 27.9432294687844, -82.5005616756569 27.9435338976906, -82.5006203722236 27.943533884609, -82.5010550622502 27.943535396789, -82.5010563980348 27.9433844548486, -82.501057744925 27.9432359195917, -82.5006229389567 27.943229938194, -82.5005649048987 27.9432294687844))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5056546036041 27.8755235126276, -82.5056610361994 27.8754150950572, -82.5056601381003 27.8753994874148, -82.5056584893955 27.8753129948528, -82.5056572302085 27.8752469631988, -82.5056559720392 27.8751809315404, -82.5056547128608 27.8751149007874, -82.5056534536804 27.8750488691314, -82.5056520990321 27.8749778050371, -82.5056485628519 27.8747923186713, -82.5056472687981 27.8747244606449, -82.5056198556485 27.8747421312455, -82.5054718022247 27.8748375696235, -82.5053518026866 27.8749149225481, -82.5053485637203 27.87491700998, -82.5052251863256 27.8749965400754, -82.5049768504866 27.8751566191432, -82.5046068082618 27.8753951491238, -82.5044311924561 27.8755179438937, -82.5056546036041 27.8755235126276))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4911170786152 27.9128087722155, -82.4922706250952 27.9128234528293, -82.4925953901982 27.9128228994166, -82.4925972081619 27.9124658489874, -82.4925956784328 27.9121892030178, -82.4925189451356 27.9121888627898, -82.4925043472824 27.9121889086544, -82.4924248565248 27.912189155776, -82.4923615310908 27.9121893532075, -82.4922991036712 27.9121895474012, -82.4922348466934 27.9121897472005, -82.4921718006172 27.9121899435467, -82.4920789675965 27.9121902318116, -82.4913094228171 27.9121926234126, -82.4909063731389 27.9121840964868, -82.4911170786152 27.9128087722155))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4891745101926 27.943149774642, -82.4890815179512 27.9431490203116, -82.4888462655159 27.9431465132671, -82.4888460227495 27.9432289177776, -82.4888458283935 27.9432934101622, -82.4888456350581 27.9433579034449, -82.4888453279468 27.9434600971486, -82.4888433016631 27.9435510447943, -82.489172368581 27.9435488833643, -82.4891745101926 27.943149774642))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4811405626779 27.9601413984979, -82.4811367473933 27.9604026764525, -82.4811371511989 27.9604240648462, -82.4813534405422 27.9604251142466, -82.4813535577766 27.9604059511775, -82.4813573715226 27.9601446732271, -82.4813570045773 27.960064479207, -82.4812250855101 27.9600642998309, -82.4811407863704 27.9600641830687, -82.4811405626779 27.9601413984979))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4928985400577 27.939901627306, -82.4928980409647 27.9398198742663, -82.4929004975193 27.9395573929117, -82.493237059085 27.9395547402325, -82.4933374237542 27.9395549257282, -82.4933323702125 27.9389591801884, -82.4932378490984 27.9389581678986, -82.4929083334699 27.938957089138, -82.4929096419776 27.9387595719266, -82.4929126226616 27.9386761550043, -82.4925725498457 27.9386765191804, -82.492264027794 27.9386776225036, -82.4922656432181 27.938756710362, -82.4922637715436 27.9392866543922, -82.4925696118221 27.9392873609574, -82.4927369204812 27.9392877595056, -82.4927353444261 27.9398194124915, -82.4927347577993 27.9399008598913, -82.4928765057847 27.93989994648, -82.4928985400577 27.939901627306))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5014478375668 27.9722585884901, -82.5012934703901 27.9722582332654, -82.5011180374863 27.9722578408918, -82.5009663293813 27.9722577246792, -82.500963956973 27.9725406773466, -82.5009645586728 27.9726185627296, -82.5014413940701 27.972623865352, -82.5014478375668 27.9722585884901))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4891963568117 27.9386588615184, -82.4884999120427 27.9386551967541, -82.4870943570007 27.938645916155, -82.4870973591733 27.9392631613538, -82.4870978373778 27.9394862222483, -82.4871925420603 27.9394861497918, -82.4873645274568 27.9394865843412, -82.4874508168585 27.9394868004849, -82.4875371032113 27.9394870165854, -82.4878751925093 27.9394878522057, -82.4879592504692 27.9394880624011, -82.4880477347259 27.9394882839287, -82.4882373755196 27.9394887649015, -82.4883225816858 27.9394889717061, -82.4884077827668 27.9394891775735, -82.4885580888239 27.9394895503624, -82.4885779105777 27.9394895901238, -82.4886560546106 27.9394897847818, -82.4887520653888 27.9394900233637, -82.4888389725931 27.939490240054, -82.4889258797927 27.9394904557872, -82.489096503524 27.9394908803742, -82.4891917175991 27.9394897525215, -82.4891963568117 27.9386588615184))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4817575961772 27.9297790355446, -82.4817929766674 27.9298482468882, -82.4818873457347 27.9300174341305, -82.4819222766561 27.9300800873692, -82.482179018586 27.9300920156335, -82.4821425495516 27.930025542517, -82.4820897788053 27.9299346972285, -82.4820310170357 27.9299653241552, -82.4819219374103 27.9297731841719, -82.4818836154183 27.9297051129746, -82.4817575961772 27.9297790355446))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5165114930614 27.9467073731023, -82.5165116223424 27.9466277504295, -82.5165146201645 27.9464489865417, -82.5164055023622 27.9464484646068, -82.5163277611242 27.9464480929266, -82.5163241738953 27.9464480756986, -82.516250019886 27.9464477212025, -82.516111984754 27.9464470611124, -82.5160426650858 27.9464472036561, -82.5160415425429 27.9467181451287, -82.5165114930614 27.9467073731023))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.434711863834 27.9447967260336, -82.4347127542671 27.9451142964281, -82.4350804702357 27.9451152871194, -82.4353091236773 27.9451198551934, -82.4353114730536 27.9450574963401, -82.4353106065014 27.9448104423597, -82.4353107693503 27.9447874429088, -82.4350866626837 27.9447906573243, -82.434711863834 27.9447967260336))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5155295464196 27.9463806206563, -82.5156096554138 27.9463797259626, -82.5157025605328 27.9463782490636, -82.5159285071759 27.946374659173, -82.5160437432808 27.9463700301664, -82.5160444495386 27.9457949371031, -82.5155231791872 27.9457987814824, -82.5155295464196 27.9463806206563))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4988705769824 27.9740197372669, -82.498870256136 27.9739252483907, -82.4988714953083 27.9736687548121, -82.4987132017046 27.9736686428663, -82.4985600343956 27.973668167443, -82.4984552242677 27.9736680878835, -82.4984538881137 27.9739249256356, -82.4984540858978 27.9740212468464, -82.4988705769824 27.9740197372669))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4690812657666 27.9411327006564, -82.4686833523469 27.9411289706225, -82.46857682858 27.9411293367948, -82.4685718939788 27.9413066117944, -82.468682366142 27.9413065967589, -82.4690802716249 27.9413111615486, -82.4690964435062 27.9413099703147, -82.4691031009254 27.9411440544186, -82.4691034806939 27.9411345832068, -82.4690812657666 27.9411327006564))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5006931922396 27.9740394981707, -82.5009722421738 27.9740426180726, -82.5014483988509 27.9740479429355, -82.5014453805104 27.973340911672, -82.5009606831103 27.9733405107129, -82.5006303353656 27.9733416220245, -82.5006304678038 27.9734301972067, -82.5006288407566 27.9736856589278, -82.5006272132743 27.9739414662625, -82.5006275536986 27.9740387633362, -82.5006931922396 27.9740394981707))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4896004740514 27.9405083456337, -82.4892895807147 27.9405052987773, -82.4891928597606 27.9405061838963, -82.4891927205261 27.940711895336, -82.4892890740728 27.9407119680769, -82.489599307373 27.9407143079808, -82.4896004740514 27.9405083456337))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4860799217854 27.9411157699659, -82.4860794710693 27.9406972656479, -82.4860794549378 27.9406829922637, -82.4859904780709 27.9406834931479, -82.4857909548758 27.940682926653, -82.4857938277348 27.9410271016409, -82.4857942668843 27.9411136819509, -82.4860799217854 27.9411157699659))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5695126579093 27.9644645446595, -82.5694898608193 27.9644538390646, -82.5694279657524 27.9644286267218, -82.5681429585832 27.9638570308782, -82.5681402176703 27.9638619160657, -82.5681274913589 27.9638839204297, -82.5681114864559 27.9639090588326, -82.5680943044287 27.963933579436, -82.5680759795956 27.9639574369777, -82.568056542238 27.9639805916265, -82.5680330093165 27.9640061382994, -82.5680113070259 27.9640276463839, -82.5679886064029 27.9640483265713, -82.5679649479163 27.9640681435004, -82.5679439377544 27.9640844138857, -82.5678987305316 27.964110040061, -82.5678527214376 27.9641380058484, -82.5678077670969 27.9641672937989, -82.5677639161272 27.964197872129, -82.5677282505279 27.9642243161626, -82.5676934105909 27.9642516140625, -82.567656071433 27.9642826031596, -82.5676230475582 27.9643116261617, -82.5675411440266 27.9643769323848, -82.5674024098758 27.9643153199908, -82.5672541865966 27.9644430975176, -82.5689852178282 27.9652133310769, -82.5690487663078 27.9652403749667, -82.5693853369899 27.9646980012033, -82.5695126579093 27.9644645446595))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4800182033509 27.9378028928819, -82.4802141827419 27.9378040405476, -82.480400612472 27.9378051319128, -82.4804316209016 27.9378055381019, -82.4804311554557 27.9376263549516, -82.4804008419755 27.937626151185, -82.4802152750993 27.9376248005231, -82.480017936218 27.9376233643112, -82.479925574226 27.9376250488975, -82.4799240125385 27.9378025831958, -82.4800182033509 27.9378028928819))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4953813907294 27.941155905145, -82.4953786841724 27.940704048084, -82.4952898880989 27.9407038423254, -82.4948764734924 27.9407004404743, -82.4946185133697 27.9406983181421, -82.494619069651 27.9410696392078, -82.4946169471103 27.9411564596443, -82.4948737873842 27.9411556540619, -82.4953813907294 27.941155905145))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4726007553924 27.9505225367135, -82.4730093248381 27.9505262518889, -82.4730146205581 27.9502942436483, -82.4726352026282 27.950290556537, -82.4726007553924 27.9505225367135))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4280573503021 27.9748918959241, -82.4280593898303 27.9746507527049, -82.4279520513797 27.9746504368964, -82.4276372363455 27.9746478702225, -82.4276182819014 27.9746479995253, -82.4276220416184 27.9748951447052, -82.4280573503021 27.9748918959241))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4677063264301 27.9439785706016, -82.4680501145722 27.9439808215287, -82.4680733042977 27.9439809899519, -82.468073686893 27.9438599498919, -82.4680738617926 27.94379939743, -82.4677068421052 27.9437970350697, -82.4676128418142 27.9437973543653, -82.4676104345591 27.9439778693775, -82.4677063264301 27.9439785706016))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.480463858687 27.9402648341281, -82.4806600129588 27.94026729803, -82.4808535972917 27.9402697300188, -82.4809403853825 27.9402688277003, -82.4809397816041 27.9401010624212, -82.4808540961315 27.9400909451457, -82.480726981487 27.9400889894944, -82.4806624110114 27.9400879957596, -82.4806321241333 27.9400875293554, -82.480464564662 27.9400849502925, -82.4804368351931 27.9400851282675, -82.4804352934769 27.940266981375, -82.480463858687 27.9402648341281))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5137146289633 27.9284532118379, -82.5137173360014 27.9283542262206, -82.5137185433996 27.9281389895038, -82.5137194187769 27.9279760153421, -82.5137195587769 27.9279443826102, -82.5134926276722 27.9279459183001, -82.5134795619356 27.9279459670121, -82.5134416670392 27.9279460667749, -82.5128742946945 27.9284489736718, -82.5137146289633 27.9284532118379))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4756758954955 27.9424358760391, -82.4752543117674 27.9424374203454, -82.4752548413948 27.9425528559598, -82.47525550354 27.9427097118233, -82.4752805627403 27.9427096523932, -82.4753351874307 27.9427094493784, -82.475387313431 27.9427092558718, -82.4754586729452 27.9427089905131, -82.4755300334707 27.9427087242115, -82.475582158453 27.9427085306346, -82.4756770883727 27.9427081783291, -82.4757885055874 27.9427083221625, -82.4757932649684 27.9424364613416, -82.4756758954955 27.9424358760391))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4835178076699 27.9439977089096, -82.4835415577037 27.9439977392024, -82.4837595904886 27.9439999142288, -82.4839430750453 27.9440017438062, -82.4840307636453 27.9439995404857, -82.4840313206069 27.9438602874651, -82.4840318839749 27.943717456359, -82.4839427670808 27.9437171984091, -82.4837585288527 27.9437162459114, -82.4835410419113 27.94371512027, -82.4835205620472 27.943714880864, -82.4835178076699 27.9439977089096))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"MULTIPOLYGON(((-82.4725107506268 27.9585188733008, -82.4725434593544 27.9570667559443, -82.4683619790019 27.9570273272815, -82.468337986069 27.9592273033082, -82.470489075986 27.9592308577147, -82.4708707717023 27.9592304394112, -82.4708705437695 27.9591594123926, -82.4708769614623 27.9585979622688, -82.4708767027974 27.9585083763806, -82.4725107506268 27.9585188733008)), ((-82.4725434593544 27.9570667559443, -82.4766989769971 27.9571017671587, -82.4767069779328 27.956027287644, -82.4762805390965 27.9560088179673, -82.4725522554981 27.9559880692409, -82.4725434593544 27.9570667559443)), ((-82.4725939387684 27.9585451158253, -82.4725957381991 27.9586143181825, -82.4725894507086 27.9591756189622, -82.4725879911386 27.9592285557348, -82.4745874713497 27.9592263625232, -82.4745845394625 27.9585560147389, -82.4725939387684 27.9585451158253)), ((-82.4766860972508 27.9589340132875, -82.4766886328819 27.9585580633089, -82.4753266517167 27.9585535999419, -82.4753262739736 27.9586436933363, -82.4753230214937 27.958904868297, -82.4753201508109 27.9589423110735, -82.4753168618466 27.9592035123189, -82.4753168666435 27.9592825624976, -82.4754702893535 27.9592839880692, -82.4754718305521 27.9592050056457, -82.4754751496322 27.9589438042959, -82.4754765840163 27.9589230150375, -82.4756301369713 27.9589245924927, -82.4756299121091 27.9589451691159, -82.4756265933977 27.9592063695623, -82.4756256482219 27.9592854320461, -82.4759362999036 27.9592883197019, -82.475936561309 27.9592093561405, -82.4759398792701 27.9589481547935, -82.4759399202547 27.9589285353606, -82.4760988297687 27.958929323111, -82.4760974800144 27.958950843034, -82.4760942193493 27.9592120450856, -82.4760934912631 27.9592897802762, -82.4766836098609 27.9592952646299, -82.4766860972508 27.9589340132875)))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4901925060487 27.9443393962882, -82.4904729673143 27.9443389388761, -82.4904696727742 27.9446770143693, -82.490465265287 27.9447873903685, -82.4912407203534 27.9447926128729, -82.4912324924794 27.9442708874229, -82.4912385167849 27.9439536243956, -82.4912275445098 27.943550743522, -82.4902037573556 27.9435582124088, -82.4902025633715 27.9437702389572, -82.4903115134039 27.94376950718, -82.4907169231394 27.943772450325, -82.4907152639687 27.9439085307394, -82.4903102121963 27.9439064354878, -82.4901967317019 27.9439077871086, -82.4901925060487 27.9443393962882))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4853889737462 27.9724754374185, -82.4853912235318 27.9721893898189, -82.4852425971784 27.9721888230672, -82.4852266701627 27.9721855240874, -82.4848315945951 27.9721829453401, -82.484824162998 27.971815651099, -82.4848204388953 27.9710908189397, -82.4842778998582 27.9710937502168, -82.4827718748147 27.9710814837093, -82.4832641922493 27.9717872167971, -82.483795532464 27.9725488683317, -82.4852055364979 27.9725510609586, -82.4853889802878 27.9725516132062, -82.4853889737462 27.9724754374185))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5189109860442 27.9488910005564, -82.5189111941806 27.9487925326444, -82.5189114033343 27.9486940647272, -82.5189115209912 27.9486385319122, -82.5189098834487 27.9485659484004, -82.5186027480388 27.9485647586229, -82.5186031466782 27.9486396948728, -82.5186029085238 27.948694712868, -82.5186024698215 27.9487960287489, -82.5186020321361 27.9488973446245, -82.5186015944559 27.948998661401, -82.518601476127 27.9490179246434, -82.5187532682459 27.949017373478, -82.5189107194524 27.9490167809607, -82.5189109860442 27.9488910005564))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4732192265541 27.9409472126209, -82.4732195202356 27.9407212656091, -82.4732196498366 27.9406211244636, -82.4731915822608 27.9406195361217, -82.4728011349682 27.9406157381698, -82.4727089945071 27.940612679512, -82.4727051472011 27.9409429404604, -82.4732192265541 27.9409472126209))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4841398726943 27.9586400958125, -82.4841401934476 27.9587352203458, -82.4841369748696 27.9589965043937, -82.4841351579348 27.9590079443093, -82.4841879575952 27.9590107572724, -82.4842399760477 27.9590115948831, -82.4842402087459 27.9589979225656, -82.4842434270713 27.958736637616, -82.4842498020878 27.9586393336693, -82.4841614397955 27.958638290026, -82.4841398726943 27.9586400958125))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4744052311668 27.9810223213322, -82.4747087414609 27.9810301719947, -82.4749438995681 27.981036254659, -82.4753241014234 27.9810460509494, -82.4754468904351 27.98106086194, -82.4759320224361 27.9810505320256, -82.4760704035856 27.9808939837065, -82.4754951476744 27.9808947244527, -82.4748968389825 27.9808620017174, -82.4748311595509 27.9808593651111, -82.4748128987161 27.9808586322205, -82.4749168046285 27.980695924189, -82.4746203314293 27.9806968653116, -82.4744091170942 27.9806975343439, -82.4741346083853 27.9806984040819, -82.4740707066298 27.9806963917666, -82.4738440875671 27.9810232411345, -82.4739268315656 27.9810238359294, -82.4744052311668 27.9810223213322))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4798325330618 27.940620041158, -82.4796413464562 27.94061858843, -82.4796267044378 27.9406184770008, -82.4794407519491 27.9406170220049, -82.4794098258385 27.9406174906529, -82.4794134735225 27.9407983456623, -82.4794412774831 27.9407979663946, -82.4796375314609 27.9408000117759, -82.4796411297739 27.9408000488737, -82.4798313699682 27.9408020319059, -82.4799126354761 27.9408042790413, -82.4799146742021 27.9406208765771, -82.4798325330618 27.940620041158))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4705973288255 27.9431938575833, -82.4705908379679 27.9435529089769, -82.4706835370958 27.9435515994447, -82.4707916188394 27.9435512046363, -82.4708763221119 27.9435509149692, -82.4710228723767 27.9435504136754, -82.4710815296726 27.9435502129869, -82.4711076644028 27.9435511414831, -82.4711097111347 27.943429161746, -82.4711136493018 27.9431943785238, -82.4705973288255 27.9431938575833))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4957573954058 27.8721185579863, -82.495757908474 27.8721757208126, -82.4963799263013 27.8721714069367, -82.4963791715742 27.8721132081055, -82.4963802990498 27.8718670682123, -82.4962304452118 27.8718685297649, -82.4960691292263 27.8718701569183, -82.4960335348301 27.8718705331119, -82.4959144380347 27.8718717221596, -82.4958397223993 27.8718724681872, -82.4957588775132 27.871873274109, -82.4957573954058 27.8721185579863))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5069273811759 27.923838002641, -82.5064525382669 27.9238366811604, -82.5059160030319 27.9238508363126, -82.5059138917721 27.9242253071632, -82.506613598794 27.9242295044093, -82.5066102436923 27.9247324092598, -82.5069243483098 27.924732878862, -82.5069273811759 27.923838002641))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4840828298276 27.9740113133906, -82.4848133429536 27.9740078378008, -82.483795532464 27.9725488683317, -82.4832641922493 27.9717872167971, -82.4827718748147 27.9710814837093, -82.4827699498241 27.9703254731089, -82.4808232679515 27.9703286800183, -82.4816787951273 27.9720503360055, -82.4816878369824 27.9731610498621, -82.4813176951093 27.9741489031206, -82.4827523784928 27.9747029944692, -82.4827493365712 27.9740196987496, -82.4840828298276 27.9740113133906))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5312791599111 27.9114669682676, -82.535357057895 27.9115054260026, -82.5353557597122 27.9112489955337, -82.5353544548096 27.9109938789923, -82.5312832671737 27.9109528683586, -82.5312013005379 27.9109528080841, -82.5311973596198 27.9114667268709, -82.5312791599111 27.9114669682676))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4985909326848 27.8961189681281, -82.4989001780754 27.8961216916197, -82.4988995944686 27.8960644164719, -82.4988997534967 27.8958155710075, -82.4987431922191 27.8958152036019, -82.4985918934111 27.8958148449573, -82.4985904959136 27.8960637770279, -82.4985909326848 27.8961189681281))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4751071674407 27.9501751501625, -82.4751233511549 27.9501694127261, -82.4755876060585 27.9501741869143, -82.4755911853668 27.9498958872486, -82.4755895568452 27.9498162081793, -82.4751125287362 27.9498165911304, -82.4746903397835 27.9498099250129, -82.4746918102813 27.9501652478999, -82.4747864243249 27.9501725027603, -82.4751071674407 27.9501751501625))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.4855698472906 27.9394359638283, -82.4855966054826 27.9394358586345, -82.4856828903519 27.9394355227243, -82.4857679050825 27.939435191241, -82.4858530742564 27.9394348582579, -82.4859392351562 27.9394345226246, -82.4859879829485 27.9394343325288, -82.4860819518579 27.9394347002007, -82.4860797909255 27.9390828990612, -82.4859806441105 27.9390822933752, -82.4859346520766 27.9390824556934, -82.4858484892784 27.9390827588413, -82.485763318199 27.9390830584366, -82.4856781471224 27.9390833588816, -82.4855919853364 27.9390836618654, -82.4855625314518 27.9390837657347, -82.4855698472906 27.9394359638283))","rgb(151,80,62)",#747474,3
Hillsborough,hillsborough_tampa_zoning,PD,"POLYGON((-82.5017425514925 27.8889980726918, -82.501740936399 27.8891379189001, -82.5017425036676 27.889204253472, -82.5021450337162 27.8892160325985, -82.5021473961251 27.8890099977079, -82.5020554160283 27.8890070271658, -82.5017425514925 27.8889980726918))","rgb(151,80,62)",#747474,3
