zone_code,geography
RS-3,"POLYGON((-80.14219264 25.8013498, -80.14214696 25.80138241, -80.14212849 25.80142344, -80.14219245 25.80251556, -80.14223849 25.80255069, -80.1422891 25.8025667, -80.14491853 25.80250496, -80.14487063 25.8012766, -80.14219264 25.8013498))"
RS-3,"POLYGON((-80.29820896 25.71851694, -80.2982794 25.72041145, -80.29929063 25.72037802, -80.29936807 25.72225684, -80.30041166 25.72222181, -80.30048794 25.72407017, -80.29963553 25.72410916, -80.29972272 25.72601832, -80.30258343 25.72590666, -80.30235791 25.72026866, -80.30042818 25.72032418, -80.30035345 25.72024626, -80.30032241 25.71936781, -80.30047475 25.71936335, -80.3004399 25.71882032, -80.30042821 25.71843964, -80.30126794 25.71841038, -80.30121556 25.71747535, -80.30160795 25.71746147, -80.30161182 25.71748697, -80.30224007 25.71746223, -80.30214812 25.71550821, -80.30027887 25.71557467, -80.30022126 25.71474454, -80.30210868 25.71466071, -80.30205421 25.71282014, -80.306396 25.71265226, -80.30672109 25.71264696, -80.30667442 25.7107903, -80.30594069 25.71081875, -80.30194392 25.71093803, -80.3018082 25.70917544, -80.29985507 25.709249, -80.29976934 25.70786404, -80.29977527 25.70778848, -80.29978759 25.70775216, -80.29982958 25.70768655, -80.2998913 25.70763513, -80.29996863 25.70760503, -80.30003769 25.70756159, -80.30009568 25.70750655, -80.30014025 25.70744215, -80.30167898 25.70737957, -80.30158394 25.70602599, -80.30055048 25.70612175, -80.30041574 25.70380602, -80.29988439 25.70382057, -80.30000362 25.7035441, -80.29998563 25.70292022, -80.29999859 25.70237429, -80.29995641 25.70217628, -80.29988397 25.70198551, -80.30019704 25.70196896, -80.30029444 25.70201119, -80.30026953 25.70196514, -80.3002549 25.70190622, -80.30025448 25.70170248, -80.30024017 25.70152128, -80.30017903 25.70146556, -80.30014168 25.70144522, -80.29990111 25.70138411, -80.30134274 25.70131781, -80.30133105 25.70101267, -80.30336549 25.70091867, -80.30331712 25.69997268, -80.30537385 25.69986332, -80.30528089 25.69714535, -80.30524156 25.69623703, -80.30217149 25.69636295, -80.3011226 25.696435, -80.30115994 25.69712642, -80.29994916 25.69714938, -80.29994155 25.69686524, -80.29966365 25.69710126, -80.29937497 25.69680085, -80.29720868 25.69856519, -80.29758053 25.6989196, -80.29769082 25.69892013, -80.29771663 25.69922004, -80.29724775 25.69924276, -80.29616799 25.70011932, -80.2958129 25.70039171, -80.29585814 25.7021661, -80.2968606 25.70214571, -80.29689934 25.7034492, -80.29789253 25.70342876, -80.29793287 25.70446319, -80.29746878 25.70446936, -80.29746917 25.70440209, -80.29696786 25.7044249, -80.29697625 25.70457629, -80.2964472 25.70458215, -80.29645673 25.70454015, -80.29595532 25.70457978, -80.2959377 25.70441993, -80.29542705 25.7044511, -80.29547442 25.70586393, -80.29396104 25.70595751, -80.29420798 25.71129803, -80.29376233 25.71132033, -80.29388426 25.71313904, -80.29079058 25.71329913, -80.29074242 25.71185242, -80.28979912 25.71189459, -80.28978312 25.71152484, -80.28644771 25.71166508, -80.28694434 25.71164541, -80.28868927 25.71157311, -80.28875299 25.71293631, -80.28873004 25.71309269, -80.28875801 25.71339595, -80.28969883 25.71335709, -80.28971574 25.71370943, -80.2908224 25.71366199, -80.29097735 25.7164634, -80.29099441 25.7169076, -80.28790448 25.71703367, -80.28796768 25.71872966, -80.29205677 25.71857346, -80.29206077 25.71872921, -80.29615318 25.71858852, -80.29614204 25.7180897, -80.29612909 25.71801722, -80.29610053 25.71794846, -80.29603101 25.71785816, -80.29596955 25.71780997, -80.29586068 25.7177604, -80.29572636 25.71774118, -80.29569483 25.7177187, -80.29568624 25.71768331, -80.29570447 25.71765103, -80.29572147 25.71764086, -80.29589701 25.71759918, -80.29604511 25.71754198, -80.2961153 25.71750626, -80.29624614 25.71742152, -80.29630609 25.71737296, -80.2963384 25.71733156, -80.29639051 25.71731268, -80.29642807 25.71731599, -80.29646152 25.71733173, -80.29648599 25.7173576, -80.29649793 25.71738986, -80.29649559 25.71742379, -80.29654186 25.71788435, -80.2966799 25.71835644, -80.29668251 25.7185701, -80.29716759 25.71855229, -80.29820896 25.71851694), (-80.29861766 25.70661269, -80.29864762 25.70712334, -80.29757643 25.70715998, -80.29753976 25.70667019, -80.29857929 25.70661766, -80.29861766 25.70661269), (-80.29952932 25.70564357, -80.29849195 25.70569738, -80.29840815 25.70389341, -80.29941736 25.70385001, -80.29952932 25.70564357))"
RS-3,"POLYGON((-80.12580857 25.84671656, -80.12584399 25.8467776, -80.12588857 25.84681033, -80.12594892 25.8468269, -80.12611494 25.84680154, -80.12739837 25.84657406, -80.12726848 25.84595279, -80.12721014 25.84559495, -80.12694559 25.84533546, -80.12673402 25.84519324, -80.12664494 25.84511771, -80.12644545 25.84512663, -80.1261043 25.84489749, -80.12599046 25.84477911, -80.12591257 25.84466205, -80.1258491 25.84453211, -80.12579004 25.8443603, -80.12560085 25.84388264, -80.12499077 25.84397017, -80.12500779 25.84408588, -80.12511489 25.84445153, -80.12529861 25.84506498, -80.12552416 25.84577805, -80.12580857 25.84671656))"
RS-3,"POLYGON((-80.1243694 25.84883987, -80.12437873 25.84889458, -80.12513331 25.84877891, -80.12430025 25.84407546, -80.12275271 25.84430869, -80.12363286 25.84895694, -80.1243694 25.84883987))"
RS-3,"POLYGON((-80.29977125 25.69647989, -80.29938773 25.69649316, -80.29704638 25.6984105, -80.29720868 25.69856519, -80.29937895 25.69680125, -80.29977125 25.69647989))"
RS-3,"POLYGON((-80.4839095 25.44621542, -80.4852996 25.44620853, -80.4852935 25.44569653, -80.49135903 25.44566384, -80.49136224 25.44592742, -80.49337708 25.44592266, -80.4933602 25.44318637, -80.49133763 25.44320032, -80.49133831 25.44411219, -80.48932084 25.44412278, -80.48928651 25.4404878, -80.48326604 25.44051729, -80.47830568 25.44052403, -80.4804653 25.44231401, -80.48119724 25.44230816, -80.48122042 25.44368618, -80.4820281 25.44366784, -80.4820283 25.44459922, -80.48203926 25.44480741, -80.48204751 25.44572281, -80.48390499 25.44570494, -80.48390712 25.44594569, -80.4839095 25.44621542))"
RS-3,"POLYGON((-80.13070317 25.84684482, -80.13026347 25.84691075, -80.12845793 25.84720063, -80.12725933 25.84740269, -80.12717354 25.84744262, -80.1271013 25.84748791, -80.12705629 25.84752984, -80.12701313 25.84758585, -80.12697171 25.84766651, -80.12695364 25.84774553, -80.12694527 25.84782989, -80.12694987 25.84825897, -80.1269719 25.84843496, -80.1269928 25.84850015, -80.1270906 25.84868012, -80.12721174 25.84885668, -80.12731384 25.84897689, -80.1274026 25.84906708, -80.12750885 25.84915213, -80.12784568 25.84933001, -80.1280027 25.84938722, -80.12826855 25.84943806, -80.12845314 25.84944269, -80.12979864 25.84935402, -80.13009419 25.84933117, -80.13016425 25.84931398, -80.13027543 25.84926193, -80.13066982 25.84901107, -80.13089624 25.84888408, -80.13129312 25.84855408, -80.13156518 25.8482884, -80.13141918 25.84805541, -80.13138301 25.8479532, -80.13116385 25.84682997, -80.13089495 25.84683865, -80.13070317 25.84684482))"
RS-3,"POLYGON((-80.16217176 25.79307359, -80.16229227 25.79320918, -80.16236694 25.79327424, -80.16245668 25.79333597, -80.16256149 25.79338986, -80.16265764 25.7934301, -80.16288516 25.7934847, -80.1629953 25.79349326, -80.16310427 25.7934905, -80.16322709 25.79347646, -80.16340395 25.79343013, -80.16354718 25.79337059, -80.16368176 25.79329207, -80.16379629 25.79320199, -80.16385052 25.79314902, -80.16394272 25.79303617, -80.16400989 25.7929232, -80.16406589 25.79279427, -80.16410331 25.79263692, -80.16411277 25.79254059, -80.16409848 25.79225598, -80.16391412 25.78911966, -80.16388627 25.78876646, -80.16385576 25.78865406, -80.16382005 25.78856542, -80.16377185 25.78847556, -80.16371856 25.78839478, -80.16362786 25.78829334, -80.16352579 25.78820549, -80.1634124 25.78812887, -80.16329769 25.78807461, -80.16318891 25.78803575, -80.16307139 25.78800902, -80.16296882 25.78799369, -80.16284739 25.78798845, -80.16262556 25.78801212, -80.16248005 25.78805096, -80.16229162 25.78813602, -80.16216063 25.78822724, -80.16206626 25.78830706, -80.16198673 25.78839841, -80.16191462 25.78850117, -80.16186508 25.78860064, -80.1618281 25.78869565, -80.16180618 25.78878736, -80.16178913 25.7888961, -80.16178724 25.7889879, -80.16187572 25.79055402, -80.16200157 25.79252052, -80.16201421 25.79267703, -80.16203478 25.79278486, -80.16208955 25.79293182, -80.16217176 25.79307359), (-80.16300875 25.78856123, -80.16313594 25.78862384, -80.16318782 25.78866752, -80.16325035 25.78873784, -80.16329227 25.78883218, -80.16349606 25.7922661, -80.16347831 25.79265712, -80.16344405 25.79271814, -80.16335942 25.79282083, -80.16330787 25.79285228, -80.16322869 25.79289375, -80.1631421 25.79292046, -80.16306944 25.79292346, -80.16300809 25.79292198, -80.16292181 25.79290561, -80.16280071 25.79285274, -80.16274713 25.79281389, -80.16269363 25.79276258, -80.16264162 25.79267839, -80.16261721 25.7925887, -80.16248153 25.79033303, -80.16241398 25.7888997, -80.16242943 25.78883742, -80.16249794 25.78870972, -80.162556 25.78864771, -80.16262645 25.78859823, -80.16270059 25.78856124, -80.16276333 25.78854686, -80.16283474 25.78853822, -80.16291616 25.78853753, -80.16294362 25.78854454, -80.16300875 25.78856123))"
RS-3,"POLYGON((-80.13411485 25.80374461, -80.1342 25.80372481, -80.13423765 25.803704, -80.1342958 25.8036446, -80.134314 25.80360835, -80.13454043 25.8019442, -80.13478102 25.8000635, -80.13588979 25.79770386, -80.13476778 25.7972799, -80.13365156 25.79970999, -80.13359109 25.79989835, -80.13324195 25.80271854, -80.1332169 25.80285383, -80.13317672 25.80298612, -80.13314162 25.80307222, -80.13305228 25.80323696, -80.13293886 25.80338921, -80.13287377 25.80345976, -80.13272831 25.80358805, -80.13283941 25.80363773, -80.13317087 25.80365751, -80.13411485 25.80374461))"
RS-3,"POLYGON((-80.49348571 25.45878608, -80.49348021 25.45687643, -80.49286569 25.45687533, -80.49286667 25.45696066, -80.49264412 25.45696114, -80.49265051 25.45636157, -80.49240754 25.45636388, -80.49238534 25.45512062, -80.49347514 25.45511614, -80.49341003 25.44957861, -80.49276483 25.44958293, -80.49276809 25.44882889, -80.49071328 25.44884129, -80.49050741 25.44880644, -80.4893528 25.44881139, -80.48935734 25.44965197, -80.48917241 25.44963243, -80.48871451 25.44962331, -80.48871009 25.44902922, -80.4883435 25.44902299, -80.48743759 25.44903933, -80.48743808 25.44883614, -80.48531915 25.44883103, -80.48531575 25.45146024, -80.48735708 25.4514514, -80.48737134 25.45422889, -80.48737135 25.45515385, -80.4853586 25.45515626, -80.48534658 25.45653693, -80.48534924 25.45707918, -80.48649273 25.45706701, -80.48738626 25.45709551, -80.48737928 25.45642609, -80.48940412 25.45639548, -80.48940922 25.45698282, -80.48949338 25.45699686, -80.48970247 25.45699578, -80.48971228 25.45758074, -80.48940423 25.45758181, -80.48941338 25.45746165, -80.4873914 25.45743985, -80.48738807 25.4587788, -80.48770238 25.45876625, -80.48851022 25.45876181, -80.48922859 25.45876005, -80.48940309 25.45877073, -80.48940298 25.45819114, -80.48971057 25.45819723, -80.48972383 25.4587806, -80.49034194 25.45877733, -80.49062182 25.45884494, -80.49075603 25.45881987, -80.49219481 25.45880925, -80.49218799 25.45819067, -80.49173499 25.45819007, -80.49172924 25.45757395, -80.49241637 25.45755971, -80.49240669 25.45766783, -80.49242027 25.45880798, -80.49264172 25.45880673, -80.49264028 25.45819119, -80.49287692 25.45819144, -80.49288308 25.45872578, -80.49289573 25.45880529, -80.49348571 25.45878608), (-80.49143673 25.45758001, -80.49144038 25.45819331, -80.49065159 25.45819799, -80.49064489 25.45758071, -80.49143673 25.45758001))"
RS-3,"POLYGON((-80.13164493 25.83669995, -80.13174714 25.83687064, -80.13221905 25.83666117, -80.13261827 25.8364959, -80.13196377 25.83570613, -80.13156438 25.83521044, -80.13128838 25.8348253, -80.13098043 25.8343703, -80.13079021 25.83401544, -80.13064364 25.83361665, -80.13054785 25.83320851, -80.13048468 25.83285463, -80.13045017 25.83257316, -80.13045222 25.83229191, -80.13048346 25.83187312, -80.13056783 25.8314819, -80.13069859 25.83110216, -80.13085744 25.83071315, -80.13104793 25.83032986, -80.1313108 25.82988152, -80.13143179 25.82970278, -80.13157054 25.82955548, -80.1310433 25.82917497, -80.13098848 25.8291424, -80.13065379 25.82955234, -80.13045136 25.82987621, -80.13018459 25.83038027, -80.13000596 25.83081675, -80.12984477 25.83139558, -80.12979245 25.83177472, -80.12975898 25.83208923, -80.12973842 25.83240344, -80.12975451 25.83270136, -80.12977582 25.83296249, -80.1298589 25.83342996, -80.12993621 25.83375856, -80.12999572 25.83396025, -80.13008723 25.83420437, -80.13030674 25.83469004, -80.13070418 25.83533766, -80.13104791 25.83583607, -80.13120775 25.83604257, -80.1313374 25.83625139, -80.1315183 25.8365172, -80.13164493 25.83669995))"
RS-3,"POLYGON((-80.1195119 25.86231902, -80.11956768 25.86427613, -80.12057983 25.86422312, -80.1205574 25.86333029, -80.1205709 25.86326561, -80.12053878 25.86227459, -80.1195119 25.86231902))"
RS-3,"POLYGON((-80.29820896 25.71851694, -80.2982794 25.72041145, -80.29929063 25.72037802, -80.29936807 25.72225684, -80.30041166 25.72222181, -80.30048794 25.72407017, -80.29963553 25.72410916, -80.29972272 25.72601832, -80.30258343 25.72590666, -80.30235791 25.72026866, -80.30042818 25.72032418, -80.30035345 25.72024626, -80.30032241 25.71936781, -80.30047475 25.71936335, -80.3004399 25.71882032, -80.30042821 25.71843964, -80.30126794 25.71841038, -80.30121556 25.71747535, -80.30160795 25.71746147, -80.30161182 25.71748697, -80.30224007 25.71746223, -80.30214812 25.71550821, -80.30027887 25.71557467, -80.30022126 25.71474454, -80.30210868 25.71466071, -80.30205421 25.71282014, -80.306396 25.71265226, -80.30672109 25.71264696, -80.30667442 25.7107903, -80.30594069 25.71081875, -80.30194392 25.71093803, -80.3018082 25.70917544, -80.29985507 25.709249, -80.29976934 25.70786404, -80.29977527 25.70778848, -80.29978759 25.70775216, -80.29982958 25.70768655, -80.2998913 25.70763513, -80.29996863 25.70760503, -80.30003769 25.70756159, -80.30009568 25.70750655, -80.30014025 25.70744215, -80.30167898 25.70737957, -80.30158394 25.70602599, -80.30055048 25.70612175, -80.30041574 25.70380602, -80.29988439 25.70382057, -80.30000362 25.7035441, -80.29998563 25.70292022, -80.29999859 25.70237429, -80.29995641 25.70217628, -80.29988397 25.70198551, -80.30019704 25.70196896, -80.30029444 25.70201119, -80.30026953 25.70196514, -80.3002549 25.70190622, -80.30025448 25.70170248, -80.30024017 25.70152128, -80.30017903 25.70146556, -80.30014168 25.70144522, -80.29990111 25.70138411, -80.30134274 25.70131781, -80.30133105 25.70101267, -80.30336549 25.70091867, -80.30331712 25.69997268, -80.30537385 25.69986332, -80.30528089 25.69714535, -80.30524156 25.69623703, -80.30217149 25.69636295, -80.3011226 25.696435, -80.30115994 25.69712642, -80.29994916 25.69714938, -80.29994155 25.69686524, -80.29966365 25.69710126, -80.29937497 25.69680085, -80.29720868 25.69856519, -80.29758053 25.6989196, -80.29769082 25.69892013, -80.29771663 25.69922004, -80.29724775 25.69924276, -80.29616799 25.70011932, -80.2958129 25.70039171, -80.29585814 25.7021661, -80.2968606 25.70214571, -80.29689934 25.7034492, -80.29789253 25.70342876, -80.29793287 25.70446319, -80.29746878 25.70446936, -80.29746917 25.70440209, -80.29696786 25.7044249, -80.29697625 25.70457629, -80.2964472 25.70458215, -80.29645673 25.70454015, -80.29595532 25.70457978, -80.2959377 25.70441993, -80.29542705 25.7044511, -80.29547442 25.70586393, -80.29396104 25.70595751, -80.29420798 25.71129803, -80.29376233 25.71132033, -80.29388426 25.71313904, -80.29079058 25.71329913, -80.29074242 25.71185242, -80.28979912 25.71189459, -80.28978312 25.71152484, -80.28644771 25.71166508, -80.28694434 25.71164541, -80.28868927 25.71157311, -80.28875299 25.71293631, -80.28873004 25.71309269, -80.28875801 25.71339595, -80.28969883 25.71335709, -80.28971574 25.71370943, -80.2908224 25.71366199, -80.29097735 25.7164634, -80.29099441 25.7169076, -80.28790448 25.71703367, -80.28796768 25.71872966, -80.29205677 25.71857346, -80.29206077 25.71872921, -80.29615318 25.71858852, -80.29614204 25.7180897, -80.29612909 25.71801722, -80.29610053 25.71794846, -80.29603101 25.71785816, -80.29596955 25.71780997, -80.29586068 25.7177604, -80.29572636 25.71774118, -80.29569483 25.7177187, -80.29568624 25.71768331, -80.29570447 25.71765103, -80.29572147 25.71764086, -80.29589701 25.71759918, -80.29604511 25.71754198, -80.2961153 25.71750626, -80.29624614 25.71742152, -80.29630609 25.71737296, -80.2963384 25.71733156, -80.29639051 25.71731268, -80.29642807 25.71731599, -80.29646152 25.71733173, -80.29648599 25.7173576, -80.29649793 25.71738986, -80.29649559 25.71742379, -80.29654186 25.71788435, -80.2966799 25.71835644, -80.29668251 25.7185701, -80.29716759 25.71855229, -80.29820896 25.71851694), (-80.29861766 25.70661269, -80.29864762 25.70712334, -80.29757643 25.70715998, -80.29753976 25.70667019, -80.29857929 25.70661766, -80.29861766 25.70661269), (-80.29952932 25.70564357, -80.29849195 25.70569738, -80.29840815 25.70389341, -80.29941736 25.70385001, -80.29952932 25.70564357))"
RS-3,"POLYGON((-80.13355255 25.82578734, -80.13367069 25.82592398, -80.13381631 25.82614448, -80.13482914 25.82560178, -80.13493399 25.82553461, -80.13446964 25.82506738, -80.13355255 25.82578734))"
RS-3,"POLYGON((-80.15432949 25.79400864, -80.15442861 25.79411773, -80.15455348 25.79421403, -80.15472857 25.79431577, -80.15491767 25.79437116, -80.15505446 25.79439779, -80.15520565 25.79440643, -80.15539128 25.79438943, -80.15553709 25.79435151, -80.15569735 25.79429046, -80.15582918 25.79421113, -80.15595834 25.79410852, -80.15605971 25.79399441, -80.15613111 25.79388994, -80.15618896 25.79377918, -80.15622693 25.79365796, -80.15625097 25.79354153, -80.15625404 25.79343915, -80.15623648 25.7931155, -80.15610613 25.79097041, -80.15598506 25.78871948, -80.15595766 25.78855914, -80.15591016 25.78841675, -80.15585098 25.78831049, -80.15575771 25.78818336, -80.15565855 25.78807945, -80.15545117 25.78794648, -80.15534597 25.78789418, -80.15508391 25.78782809, -80.15492131 25.78782197, -80.15479 25.78782638, -80.1546471 25.78785656, -80.15453273 25.78788946, -80.15438676 25.78795063, -80.15426348 25.78803, -80.15416303 25.7881095, -80.15404797 25.78823801, -80.15397299 25.78835125, -80.15390055 25.78850325, -80.15386517 25.78866322, -80.15385246 25.78881777, -80.15399593 25.79141647, -80.15413294 25.79355798, -80.15417171 25.79372611, -80.1542222 25.79384784, -80.15432949 25.79400864), (-80.15513119 25.78840448, -80.15522145 25.7884512, -80.15530155 25.78852432, -80.15534944 25.78861501, -80.15536891 25.78868489, -80.15565173 25.79347637, -80.15563099 25.79358476, -80.15557612 25.79367746, -80.15550425 25.79374937, -80.15540967 25.79380567, -80.15532957 25.79383362, -80.15523527 25.79385115, -80.15512684 25.79385052, -80.15503852 25.79382935, -80.15495602 25.79379269, -80.15485097 25.79371457, -80.15478602 25.79362118, -80.15474968 25.79351248, -80.15447813 25.78874429, -80.15450469 25.78862045, -80.15455957 25.78853033, -80.15462283 25.78846354, -80.15473291 25.78840296, -80.15481179 25.7883742, -80.15492316 25.78836195, -80.15503725 25.78837037, -80.15513119 25.78840448))"
RS-3,"POLYGON((-80.16421479 25.78586108, -80.16448222 25.78590303, -80.16474856 25.78589306, -80.16496454 25.78583691, -80.16517754 25.78574913, -80.1653336 25.78564385, -80.16550158 25.78547553, -80.1656101 25.78531413, -80.16567859 25.78511605, -80.16570209 25.78495416, -80.16569471 25.78473132, -80.16563787 25.7845406, -80.16557043 25.78441685, -80.16543231 25.78422091, -80.16526846 25.78408218, -80.16512277 25.78398272, -80.15727886 25.78064951, -80.15695973 25.78050471, -80.15671847 25.7804547, -80.15645007 25.78045314, -80.15627988 25.78047645, -80.15611394 25.78053219, -80.15594782 25.78061629, -80.15579487 25.78073289, -80.15565414 25.78089266, -80.15554634 25.78107981, -80.15548661 25.78127054, -80.15547268 25.78137506, -80.15547967 25.78165056, -80.15550848 25.78176429, -80.1556027 25.78196317, -80.15571347 25.78211775, -80.15584749 25.78223694, -80.15596707 25.7823177, -80.15611271 25.78238771, -80.15692184 25.78272533, -80.1620165 25.78491302, -80.16367248 25.78564581, -80.16421479 25.78586108), (-80.15667844 25.78105801, -80.15680649 25.78110599, -80.1574385 25.78138516, -80.16023231 25.78258376, -80.1606395 25.78274169, -80.16081136 25.78279988, -80.16086126 25.78285599, -80.16343177 25.78395273, -80.16428821 25.78432222, -80.16478774 25.78454789, -80.16489012 25.78462139, -80.16493889 25.78468649, -80.16498469 25.78476937, -80.16499564 25.78488933, -80.16498152 25.78498648, -80.16494516 25.78506727, -80.16489327 25.78514769, -80.16479646 25.78522035, -80.16469322 25.78526837, -80.16458123 25.78528798, -80.16445156 25.78527507, -80.16306508 25.78467921, -80.16218989 25.7843142, -80.16050432 25.78357262, -80.16034342 25.78348937, -80.16011131 25.78341108, -80.15671237 25.78195341, -80.15631991 25.78177291, -80.15619984 25.78167094, -80.1561647 25.78157758, -80.15614472 25.78144656, -80.15616634 25.7813467, -80.15620737 25.78123755, -80.15626602 25.78116905, -80.15634248 25.78111277, -80.15645018 25.78106885, -80.15653975 25.78105316, -80.15657657 25.78105445, -80.15667844 25.78105801))"
RS-3,"POLYGON((-80.13411485 25.80374461, -80.1342 25.80372481, -80.13423765 25.803704, -80.1342958 25.8036446, -80.134314 25.80360835, -80.13454043 25.8019442, -80.13478102 25.8000635, -80.13588979 25.79770386, -80.13476778 25.7972799, -80.13365156 25.79970999, -80.13359109 25.79989835, -80.13324195 25.80271854, -80.1332169 25.80285383, -80.13317672 25.80298612, -80.13314162 25.80307222, -80.13305228 25.80323696, -80.13293886 25.80338921, -80.13287377 25.80345976, -80.13272831 25.80358805, -80.13283941 25.80363773, -80.13317087 25.80365751, -80.13411485 25.80374461))"
RS-3,"POLYGON((-80.14531616 25.8012644, -80.14535377 25.80249467, -80.14703978 25.8024564, -80.14709266 25.80243087, -80.14712806 25.80238934, -80.14715711 25.80231798, -80.14714326 25.80139538, -80.14712553 25.80133769, -80.14710396 25.80129806, -80.14704454 25.80123033, -80.14698342 25.80121877, -80.14531616 25.8012644))"
RS-3,"POLYGON((-80.16215098 25.94610233, -80.162057 25.9442938, -80.15658675 25.94450726, -80.1566783 25.94628692, -80.16215098 25.94610233))"
RS-3,"POLYGON((-80.14226983 25.86336287, -80.14237641 25.86342147, -80.14252011 25.86356219, -80.142604 25.86371192, -80.14262955 25.86390851, -80.14260436 25.86403995, -80.14256328 25.86413234, -80.14250339 25.86421972, -80.14239762 25.86431657, -80.14228942 25.86438174, -80.14213012 25.86442955, -80.14183404 25.86444439, -80.13515067 25.86461275, -80.1340359 25.86464679, -80.13345093 25.86467494, -80.13312534 25.86471968, -80.1326181 25.86483121, -80.1317971 25.86511631, -80.13137697 25.86529808, -80.13111726 25.86542564, -80.13061543 25.86573074, -80.13041775 25.86587091, -80.13024711 25.86599661, -80.12989757 25.86627723, -80.12962373 25.86651443, -80.12954261 25.86655782, -80.12927407 25.86657305, -80.12929747 25.86724399, -80.12931683 25.86730298, -80.12937551 25.86736213, -80.12944696 25.86738176, -80.12951658 25.86737593, -80.12959393 25.86733538, -80.12986793 25.86701953, -80.13017182 25.86672656, -80.13067856 25.86632087, -80.1309873 25.86612194, -80.13134164 25.86591296, -80.13192414 25.86563328, -80.13232351 25.86549151, -80.132717 25.86537545, -80.13313876 25.86528531, -80.13348625 25.86523591, -80.13398166 25.86518736, -80.14180199 25.86496611, -80.14205817 25.86495216, -80.14237146 25.86490769, -80.14266833 25.86477559, -80.14290295 25.86459163, -80.14307526 25.86437125, -80.14316797 25.86414012, -80.14319249 25.86389829, -80.14317722 25.86364594, -80.14309339 25.86343437, -80.14296961 25.86324315, -80.14279455 25.86305676, -80.14257933 25.8629165, -80.1422728 25.86281171, -80.14201117 25.86279473, -80.14174359 25.86280858, -80.13816371 25.8628955, -80.13433917 25.86298084, -80.13412283 25.86299501, -80.13369595 25.86300789, -80.13306463 25.86296294, -80.13262698 25.86289339, -80.13208737 25.86276146, -80.13168436 25.8626252, -80.13133831 25.86247897, -80.13098109 25.86230694, -80.13069216 25.86213015, -80.13033542 25.86189119, -80.13002986 25.86165771, -80.12973596 25.86138308, -80.12954396 25.86118114, -80.12941986 25.86103624, -80.12932924 25.86097904, -80.12923256 25.86096817, -80.12914686 25.86101399, -80.12905515 25.86110613, -80.12904545 25.86124666, -80.12905279 25.86183879, -80.12931052 25.86183561, -80.12940466 25.86185323, -80.1294906 25.86189031, -80.12957049 25.86196411, -80.12990565 25.86222913, -80.13025409 25.86246763, -80.13056786 25.86265718, -80.13113151 25.86293595, -80.1314134 25.86305569, -80.13181855 25.86319171, -80.13222381 25.86331106, -80.13299981 25.86346622, -80.13327156 25.86350928, -80.13361623 25.86352839, -80.13392873 25.86352539, -80.14000975 25.86336414, -80.14210948 25.86331739, -80.14226983 25.86336287))"
RS-3,"POLYGON((-80.12645681 25.81284496, -80.12653453 25.81287738, -80.12661875 25.81289148, -80.12670423 25.81288638, -80.12678564 25.8128624, -80.12685794 25.81282103, -80.12691661 25.81276485, -80.12695802 25.81269734, -80.12702649 25.81229858, -80.12772464 25.80714694, -80.12800818 25.80487067, -80.12803579 25.80473033, -80.12797702 25.80451987, -80.1272666 25.8049844, -80.12705977 25.80517074, -80.12686075 25.80536385, -80.12679865 25.80552334, -80.12665783 25.80583662, -80.12634226 25.80646149, -80.12608031 25.80692203, -80.12563573 25.80781513, -80.12553062 25.80804822, -80.12628359 25.80813549, -80.12624035 25.80838272, -80.12615524 25.8084293, -80.12607749 25.80848536, -80.12600841 25.80854996, -80.12594914 25.80862203, -80.12590066 25.80870036, -80.12586378 25.80878366, -80.12583912 25.80887054, -80.12582708 25.80895956, -80.12582787 25.80904923, -80.12584148 25.80913806, -80.12586766 25.80922457, -80.125906 25.80930734, -80.12595585 25.80938497, -80.12601639 25.80945618, -80.1260866 25.80951979, -80.12616532 25.80957473, -80.12616712 25.80980009, -80.12614308 25.81025024, -80.12606231 25.81084576, -80.12604733 25.81103262, -80.12604072 25.81121988, -80.12605266 25.81159436, -80.12607119 25.81178096, -80.1261124 25.8120614, -80.1261529 25.81224892, -80.12620892 25.81243318, -80.12628015 25.81261312, -80.12635103 25.81275155, -80.12639042 25.81279623, -80.12645681 25.81284496))"
