zone_code,geography
A,"POLYGON((-81.69598486 25.91536474, -81.69581885 25.91513443, -81.69485672 25.91611574, -81.69493816 25.91608964, -81.6949696 25.91608701, -81.69512123 25.91610231, -81.69515852 25.9160856, -81.69522166 25.91600913, -81.69525734 25.91598883, -81.69531309 25.91597641, -81.69537275 25.91599775, -81.69556261 25.9158014, -81.69598486 25.91536474))"
A,"POLYGON((-81.69898956 25.92609727, -81.69892548 25.92613059, -81.69888589 25.92617051, -81.69885591 25.92623152, -81.69854017 25.92834688, -81.69847427 25.92862061, -81.69829767 25.92919424, -81.69830431 25.92927399, -81.69834628 25.92934446, -81.69841636 25.92939347, -81.69850789 25.92942003, -81.69873736 25.92868399, -81.69878338 25.92850786, -81.69881903 25.92832955, -81.69915075 25.92608566, -81.69904759 25.92608616, -81.69898956 25.92609727))"
A,"POLYGON((-81.69774439 25.9196536, -81.69773591 25.9197637, -81.69769092 25.91993673, -81.69768976 25.91996545, -81.69770822 25.91999958, -81.69774189 25.92001919, -81.69803693 25.92010392, -81.69806855 25.91983861, -81.69819368 25.91977611, -81.69817699 25.91968642, -81.69824491 25.91956332, -81.69822468 25.91945475, -81.69821528 25.91921543, -81.69812601 25.91908655, -81.69792701 25.91871402, -81.69778594 25.9176013, -81.69766349 25.91749447, -81.69765868 25.91751129, -81.69774439 25.9196536))"
A,"POLYGON((-81.65227625 25.91400168, -81.65238008 25.91405451, -81.6524724 25.91412956, -81.65255823 25.91414726, -81.65260375 25.91414582, -81.65273864 25.91411325, -81.65279881 25.91409338, -81.65284139 25.91406068, -81.65289142 25.91394874, -81.6529473 25.91379374, -81.65295887 25.91372999, -81.65295263 25.9136876, -81.65291699 25.9136162, -81.65292386 25.9135712, -81.65303963 25.91345091, -81.6531417 25.91329216, -81.65316903 25.91323782, -81.65315931 25.91314033, -81.65311977 25.91309122, -81.65292272 25.91295739, -81.65262232 25.91283887, -81.6524067 25.91278686, -81.65227292 25.91271872, -81.65217618 25.91270417, -81.6520781 25.91271545, -81.65199836 25.91273393, -81.65170168 25.91273722, -81.6516242 25.91274935, -81.65148769 25.91283287, -81.65143221 25.91288175, -81.651405 25.9129348, -81.65141064 25.91298984, -81.65147266 25.91319171, -81.65147876 25.91327993, -81.65144863 25.91339146, -81.65145317 25.91343746, -81.65147165 25.91346969, -81.65148543 25.9135641, -81.65150956 25.9136063, -81.65157937 25.91381919, -81.65160781 25.91385384, -81.65166223 25.91387911, -81.6517279 25.9138948, -81.65200272 25.91392043, -81.65217469 25.91392329, -81.65223578 25.9139414, -81.65227625 25.91400168))"
A,"POLYGON((-81.68705541 25.94152483, -81.68787395 25.94190503, -81.68876926 25.94175136, -81.68913739 25.94117478, -81.68871692 25.93984141, -81.68845055 25.93970722, -81.68801519 25.93981965, -81.68786726 25.94006077, -81.68803068 25.94057903, -81.68799273 25.94076664, -81.68776091 25.94072803, -81.68759155 25.94019103, -81.68732527 25.94005686, -81.68680204 25.94019198, -81.6867284 25.94055607, -81.68568856 25.94038289, -81.68564378 25.94022997, -81.68573394 25.93856303, -81.68603821 25.93857672, -81.68600778 25.93913977, -81.68621236 25.93934432, -81.68663406 25.93936328, -81.68685974 25.93917807, -81.68689017 25.93861503, -81.68719446 25.93862871, -81.68716399 25.93919174, -81.6873686 25.93939629, -81.68779022 25.93941525, -81.68801592 25.93923004, -81.68804489 25.93869459, -81.68888038 25.93873214, -81.6888968 25.93842899, -81.68780267 25.93837979, -81.68776178 25.93838844, -81.68773795 25.93840732, -81.68772367 25.93843808, -81.68770213 25.93882839, -81.68770928 25.93886114, -81.68774942 25.93892603, -81.68775246 25.93899274, -81.68773295 25.93903727, -81.68769781 25.93907306, -81.68765126 25.93909579, -81.68759893 25.93910273, -81.68754711 25.93909303, -81.68750208 25.93906787, -81.68746925 25.93903028, -81.68745259 25.9389848, -81.68745982 25.93891837, -81.68750972 25.93885092, -81.68751932 25.93882359, -81.68754038 25.93843225, -81.68752491 25.93839197, -81.68749129 25.93836917, -81.68664646 25.93832777, -81.68659671 25.93834171, -81.68657601 25.93836341, -81.68656665 25.93839325, -81.68654586 25.93878119, -81.68655309 25.93880913, -81.68659323 25.93887403, -81.68659627 25.93894073, -81.68657676 25.93898526, -81.68654161 25.93902106, -81.68649506 25.93904379, -81.68644272 25.93905073, -81.686386 25.93903917, -81.68634196 25.93901261, -81.6863106 25.93897399, -81.6862957 25.93892801, -81.68630549 25.93886185, -81.68635349 25.93879891, -81.68636309 25.93877158, -81.68638415 25.93838025, -81.6863745 25.93834803, -81.68635364 25.93832643, -81.68631439 25.93831291, -81.68548487 25.93827568, -81.68544042 25.93828968, -81.6854122 25.93832933, -81.68530846 25.9402388, -81.68531663 25.94032024, -81.6853403 25.94039917, -81.68537873 25.94047319, -81.68543077 25.94054004, -81.68548793 25.9405924, -81.68555342 25.94063603, -81.68562563 25.94066983, -81.68570279 25.940693, -81.68706371 25.94091781, -81.68710274 25.94090382, -81.68712562 25.94087767, -81.68716174 25.94070693, -81.68715185 25.94066996, -81.68710625 25.94062558, -81.68708343 25.94058767, -81.68707466 25.94054524, -81.68708238 25.94049784, -81.68711091 25.94045197, -81.68715166 25.94042145, -81.68720149 25.9404054, -81.6872596 25.94040671, -81.68730397 25.94042248, -81.6873408 25.9404499, -81.68736648 25.94048627, -81.68737788 25.94052327, -81.68737675 25.94056641, -81.68731019 25.94089633, -81.68731508 25.94092942, -81.68734071 25.94095956, -81.68737214 25.94097187, -81.68822788 25.94111438, -81.68830193 25.94111487, -81.68837809 25.94108896, -81.68843797 25.94103909, -81.68847088 25.94097901, -81.68847851 25.94090562, -81.6883044 25.94034275, -81.68828765 25.9403184, -81.68824376 25.940287, -81.68821818 25.94025636, -81.6882029 25.94022053, -81.68819949 25.94017747, -81.68822054 25.94011841, -81.68826804 25.9400737, -81.68833239 25.9400524, -81.68839549 25.94005732, -81.68846243 25.94009508, -81.68849828 25.94015343, -81.68850245 25.94020595, -81.68848139 25.94026527, -81.6884798 25.94029391, -81.68865118 25.94084017, -81.68866189 25.94090825, -81.68865807 25.94097693, -81.68863751 25.94104956, -81.68860437 25.9411114, -81.68855411 25.94117097, -81.68849692 25.94121615, -81.68843125 25.94125062, -81.6883528 25.94127452, -81.68827748 25.94128299, -81.68820174 25.9412783, -81.68565189 25.9408521, -81.68557048 25.94082821, -81.68548219 25.94079016, -81.68540059 25.94074134, -81.68533595 25.94069055, -81.68523594 25.94057894, -81.68518418 25.94049104, -81.68514557 25.94039419, -81.68512943 25.94037519, -81.68510212 25.94036065, -81.68429082 25.940316, -81.68392489 25.94027676, -81.6835617 25.94022023, -81.68320226 25.94014656, -81.68284756 25.94005596, -81.68261419 25.93998626, -81.68225941 25.93986497, -81.68216878 25.93987517, -81.68211634 25.93986874, -81.6820613 25.93984031, -81.68202377 25.93979406, -81.68201185 25.93975719, -81.6820116 25.93971878, -81.68202101 25.93968625, -81.682042 25.93965289, -81.68210471 25.93960961, -81.68218293 25.93960055, -81.68222376 25.93961095, -81.68225985 25.93963114, -81.68233308 25.93971208, -81.6825652 25.93979447, -81.68301981 25.93993, -81.68348372 25.94003647, -81.68395467 25.94011338, -81.68431112 25.94015142, -81.68505113 25.94019004, -81.68509201 25.94018138, -81.68511888 25.94015855, -81.68513075 25.94012696, -81.6851712 25.93938039, -81.68516403 25.93934765, -81.68513637 25.93931902, -81.68510149 25.93930824, -81.68464275 25.93928755, -81.68425983 25.93925895, -81.68395501 25.93921973, -81.68365287 25.9391661, -81.68325559 25.93907246, -81.68285628 25.93895119, -81.68276083 25.93896387, -81.68270343 25.93895549, -81.68266179 25.93893445, -81.68262936 25.93890279, -81.68260931 25.93886361, -81.6826036 25.93882075, -81.68261906 25.93876511, -81.68265817 25.93872, -81.68271417 25.93869321, -81.68277737 25.93868937, -81.6828499 25.93871747, -81.68292095 25.93879416, -81.68302823 25.93883123, -81.68340749 25.93893981, -81.68379418 25.93902416, -81.68408792 25.93907128, -81.68438397 25.9391044, -81.68512888 25.93914097, -81.68516915 25.93911891, -81.68518739 25.93907962, -81.68522792 25.93832822, -81.68521551 25.93829187, -81.68518847 25.93826918, -81.68515816 25.93826087, -81.68455112 25.9382314, -81.6843053 25.93820742, -81.68398784 25.93815878, -81.68366735 25.93808881, -81.683353 25.93799876, -81.68304634 25.93788907, -81.68274885 25.93776027, -81.68235519 25.93755686, -81.68230342 25.93755147, -81.68227483 25.93756379, -81.68225556 25.93758349, -81.68132136 25.93901844, -81.68131088 25.93905044, -81.68131406 25.93912004, -81.68129384 25.9391694, -81.68126298 25.93920228, -81.6812224 25.93922492, -81.68117608 25.93923507, -81.68112855 25.93923177, -81.68106712 25.93920418, -81.68102526 25.939155, -81.68101141 25.93909419, -81.68102604 25.93903837, -81.68106857 25.9389897, -81.68113934 25.93895732, -81.68116187 25.93893716, -81.68209807 25.93749931, -81.68210828 25.93745768, -81.68208952 25.93741856, -81.68135828 25.93702383, -81.68132236 25.93701633, -81.68128677 25.93702498, -81.68125812 25.93705023, -81.68060697 25.93805041, -81.6805965 25.93808241, -81.68059967 25.93815201, -81.68057945 25.93820137, -81.6805486 25.93823426, -81.68051289 25.93825496, -81.68046698 25.93826658, -81.68042458 25.93826565, -81.68036119 25.938242, -81.68031563 25.93819558, -81.68029714 25.93813579, -81.68030945 25.93807472, -81.68035009 25.93802474, -81.68042495 25.93798925, -81.68044749 25.9379691, -81.68111398 25.9369452, -81.68112095 25.93690304, -81.68109922 25.93686519, -81.68078493 25.93664162, -81.68046348 25.93637174, -81.68043044 25.93635692, -81.6803936 25.93635789, -81.68036975 25.93636826, -81.68034858 25.93638927, -81.67990231 25.93707501, -81.67989437 25.93710278, -81.67989659 25.93717712, -81.67986833 25.93723367, -81.67982026 25.93727102, -81.67975956 25.93728742, -81.67969673 25.93728004, -81.67964262 25.93725015, -81.6796135 25.93721595, -81.67959747 25.93717528, -81.6795961 25.93713212, -81.67961188 25.93708638, -81.67965205 25.93704203, -81.67972282 25.93700965, -81.67974536 25.93698949, -81.68024448 25.93621777, -81.68024587 25.9361891, -81.68023118 25.93615847, -81.68002896 25.93597175, -81.6794064 25.93667491, -81.67899522 25.93692025, -81.67957153 25.9377121, -81.67987617 25.93770535, -81.68048006 25.93677784, -81.68071597 25.93695901, -81.67991682 25.9381865, -81.68028135 25.93868733, -81.68058595 25.93868057, -81.68143078 25.93738293, -81.68169329 25.93752322, -81.68062757 25.93916016, -81.6809921 25.939661, -81.68129669 25.9396542, -81.6824139 25.93793809, -81.68264879 25.9380549, -81.68296922 25.93818932, -81.68329919 25.93830316, -81.68363711 25.93839589, -81.68398133 25.93846703, -81.68426092 25.93850828, -81.6845242 25.93853396, -81.68491085 25.93855363, -81.68489595 25.93882924, -81.68452652 25.93881093, -81.68406204 25.93876032, -81.68360417 25.93867324, -81.68315637 25.93855035, -81.68272208 25.93839257, -81.6824271 25.9384614, -81.68221047 25.93879412, -81.68228669 25.93906138, -81.68258472 25.93917991, -81.68299195 25.93931567, -81.68340862 25.93942538, -81.68361987 25.93947029, -81.68393964 25.93952507, -81.68437006 25.9395744, -81.68485421 25.93960098, -81.68483931 25.93987659, -81.68442762 25.93985573, -81.6840881 25.93982362, -81.68375088 25.93977546, -81.68341689 25.93971139, -81.68308704 25.93963156, -81.68276225 25.93953621, -81.68244339 25.9394256, -81.68213135 25.93930002, -81.68183631 25.93936887, -81.6816204 25.93970054, -81.68169662 25.9399678, -81.68204787 25.94011309, -81.68240701 25.94024153, -81.68277307 25.94035277, -81.68314503 25.94044651, -81.68352189 25.94052249, -81.68390259 25.9405805, -81.68428612 25.94062038, -81.68478575 25.94064779, -81.68503629 25.94117169, -81.68582615 25.94130983, -81.68705541 25.94152483))"
A,"POLYGON((-81.70364447 25.95707767, -81.70374334 25.95706199, -81.70381926 25.95707253, -81.7039468 25.95704676, -81.70399477 25.95698139, -81.70404841 25.95693037, -81.70412864 25.95678728, -81.70414786 25.95670944, -81.70418248 25.95663767, -81.70422456 25.95660874, -81.70430877 25.95659875, -81.70433522 25.95658544, -81.70438091 25.9565193, -81.70442654 25.95649422, -81.7044469 25.95647223, -81.70452616 25.95623964, -81.70451916 25.95618772, -81.70449736 25.95616827, -81.70439779 25.95616382, -81.70433021 25.95618238, -81.70425927 25.95619034, -81.70416106 25.95623, -81.70411136 25.95623173, -81.70409781 25.95625254, -81.70412061 25.9563413, -81.70409792 25.95636438, -81.7040789 25.95636424, -81.70404878 25.9563353, -81.70401756 25.9563357, -81.70398105 25.95637217, -81.70393996 25.95647284, -81.70386233 25.95652434, -81.70387449 25.95657766, -81.70391045 25.95662444, -81.70391462 25.95663925, -81.70390604 25.95665784, -81.70383649 25.95670328, -81.70380373 25.95671391, -81.70374773 25.9566996, -81.7037353 25.95670824, -81.7037079 25.95677131, -81.70368358 25.95678012, -81.70363378 25.95678166, -81.70361232 25.95681932, -81.70362822 25.95688273, -81.70362213 25.95690323, -81.7035846 25.95692887, -81.70356563 25.95699744, -81.70356271 25.9570268, -81.70359774 25.95706648, -81.70364447 25.95707767))"
A,"POLYGON((-81.68055936 25.90966561, -81.68066729 25.90965291, -81.68079752 25.90965465, -81.6809363 25.90961883, -81.68095804 25.90962373, -81.68099523 25.90961223, -81.68103426 25.90957948, -81.68110343 25.90947411, -81.68116151 25.90940909, -81.68118836 25.90939903, -81.68124139 25.90939551, -81.68138109 25.90934692, -81.68155994 25.90923773, -81.68159826 25.90922644, -81.68174121 25.90923224, -81.68177353 25.90922309, -81.68181084 25.90918717, -81.68185672 25.90915884, -81.68200504 25.9091057, -81.6820256 25.90903748, -81.68213991 25.90896895, -81.68218083 25.90891317, -81.68218711 25.90888598, -81.68216873 25.90881717, -81.6821644 25.90861705, -81.68220795 25.90860402, -81.6822886 25.90861977, -81.68234563 25.90860256, -81.68240479 25.90855387, -81.68249957 25.9085228, -81.68254365 25.90849528, -81.68260029 25.90842754, -81.68263186 25.90832757, -81.68263317 25.90825041, -81.68260806 25.90818971, -81.68256467 25.90814321, -81.68250527 25.90804842, -81.68250771 25.90801928, -81.68253156 25.90795521, -81.68254962 25.90793234, -81.68260642 25.90790473, -81.68263361 25.90789834, -81.68272969 25.90790496, -81.68276327 25.90789806, -81.68293784 25.9077909, -81.68295934 25.90775576, -81.68295369 25.90772113, -81.68294053 25.90769854, -81.6828933 25.90767253, -81.68287816 25.90752477, -81.6828582 25.90749099, -81.68282811 25.90746622, -81.68275063 25.90736256, -81.68265482 25.90726058, -81.68264145 25.90724979, -81.68254959 25.9072188, -81.68249778 25.90715594, -81.68249092 25.90712681, -81.68251011 25.90710453, -81.6825195 25.90706678, -81.68246517 25.90683114, -81.6824492 25.90678692, -81.68240488 25.90674867, -81.68238943 25.90671936, -81.68239891 25.90667011, -81.68246045 25.90657077, -81.68249772 25.90652615, -81.68251835 25.90647346, -81.68258026 25.90641342, -81.68260257 25.9063683, -81.68260923 25.90632246, -81.68262197 25.90630856, -81.68267023 25.9062932, -81.68268292 25.90627169, -81.68267726 25.90616828, -81.68266538 25.90610524, -81.68264287 25.90606367, -81.68257231 25.90600592, -81.68251994 25.90599799, -81.68248319 25.90601891, -81.68245244 25.90601599, -81.68235062 25.90597645, -81.68231592 25.90598232, -81.68228347 25.90600073, -81.68222847 25.90600281, -81.68215777 25.90605288, -81.6821195 25.90612829, -81.68207106 25.90615507, -81.68203189 25.90631502, -81.68200228 25.90638385, -81.68199971 25.90641685, -81.68196905 25.90647336, -81.68195941 25.90653169, -81.68196523 25.90659627, -81.68193771 25.90672246, -81.68195087 25.90681482, -81.68193408 25.90687869, -81.68195238 25.9069794, -81.68193201 25.90703846, -81.68194079 25.90709512, -81.6819308 25.90715975, -81.68194335 25.90723403, -81.68192763 25.90729904, -81.68193464 25.90733647, -81.68196683 25.90738317, -81.68195378 25.90744866, -81.6818758 25.90763039, -81.68182559 25.90769205, -81.68176625 25.90772933, -81.68175599 25.90774916, -81.68175866 25.90778581, -81.68174564 25.90780968, -81.68171032 25.90783469, -81.68169314 25.90788047, -81.68169202 25.90791053, -81.68166978 25.90799146, -81.68161957 25.90805657, -81.68161243 25.90809528, -81.68154895 25.90811832, -81.68151982 25.90817466, -81.68146438 25.9082085, -81.68144558 25.90825579, -81.68138728 25.90831144, -81.68133583 25.90842328, -81.68129183 25.90847662, -81.68128673 25.90849932, -81.68129182 25.90853177, -81.68127412 25.90855543, -81.68121643 25.90859658, -81.68114317 25.90860095, -81.68108231 25.90858764, -81.68100147 25.90854514, -81.68097482 25.90854126, -81.68083492 25.90853251, -81.68065838 25.90854449, -81.6806006 25.90857086, -81.6805829 25.90860539, -81.68053687 25.90862003, -81.6804496 25.90867631, -81.68040527 25.90872668, -81.6803811 25.90877337, -81.6803569 25.9088002, -81.68030455 25.90892951, -81.6802986 25.90895982, -81.68030784 25.90901457, -81.68030444 25.90903575, -81.68027454 25.90907067, -81.68025789 25.90911691, -81.68021937 25.90934946, -81.68022017 25.90938731, -81.68023056 25.90942513, -81.68026148 25.90945982, -81.68028529 25.90953886, -81.68030874 25.90956861, -81.68039249 25.9096285, -81.68047462 25.90965596, -81.68055936 25.90966561))"
A,"POLYGON((-81.68321213 25.91884852, -81.68328962 25.91887263, -81.68340092 25.918883, -81.68345428 25.91887465, -81.68352262 25.91885281, -81.68356981 25.91881843, -81.68367837 25.91871572, -81.6837452 25.91863936, -81.68379176 25.91855122, -81.68385799 25.91819133, -81.6838544 25.91815682, -81.68378558 25.91809112, -81.68371147 25.91797904, -81.68371357 25.91796423, -81.68382831 25.91795708, -81.68387169 25.91794391, -81.6839066 25.91791584, -81.68393379 25.91788686, -81.68395162 25.91784378, -81.68396733 25.91778671, -81.68396757 25.91775286, -81.6839799 25.91772637, -81.68400214 25.91771281, -81.6840356 25.91767234, -81.68405794 25.91760178, -81.6840735 25.91745455, -81.68411125 25.91727061, -81.68410347 25.91720612, -81.68411849 25.91712454, -81.68411965 25.91707392, -81.68410798 25.91704026, -81.68411385 25.9168652, -81.68413119 25.91677262, -81.6841309 25.91672411, -81.68417363 25.9166211, -81.68417366 25.91651718, -81.68419184 25.91643169, -81.68425273 25.91628811, -81.68425726 25.91625841, -81.6842471 25.91622929, -81.68424879 25.91620074, -81.684286 25.91615183, -81.68429782 25.91611099, -81.68431303 25.91597776, -81.6843148 25.91591322, -81.68430677 25.91587731, -81.68427625 25.9158555, -81.68426003 25.91574113, -81.68424552 25.91570121, -81.68418431 25.91561443, -81.68414642 25.91558947, -81.68409979 25.91553238, -81.68410195 25.91550763, -81.68419921 25.91530073, -81.68423235 25.91511578, -81.68423466 25.91505696, -81.68421513 25.91500885, -81.68417983 25.91496159, -81.68413203 25.91481207, -81.68415628 25.9147478, -81.68421502 25.91471759, -81.68428668 25.91472025, -81.68437395 25.91473911, -81.68450735 25.91471996, -81.68459726 25.91468923, -81.68480093 25.91452402, -81.68488043 25.91442391, -81.684943 25.91430863, -81.68502549 25.91412546, -81.68503709 25.91408526, -81.68503632 25.91403028, -81.68505634 25.91396136, -81.68510265 25.91385157, -81.68513614 25.91370385, -81.68512447 25.91360409, -81.68507965 25.91352233, -81.68507065 25.91345913, -81.68486861 25.91320216, -81.68485017 25.91318663, -81.68478535 25.91315962, -81.68473059 25.91310778, -81.684653 25.91306772, -81.68456289 25.91296148, -81.68451841 25.91293503, -81.68444424 25.91291516, -81.68438103 25.91288312, -81.68434112 25.9128299, -81.68428244 25.91278815, -81.68426934 25.91276783, -81.68425437 25.91272336, -81.68423034 25.91269472, -81.68422996 25.91262635, -81.68421372 25.91258691, -81.68414356 25.91254968, -81.6841153 25.91251744, -81.68409521 25.91250899, -81.68404563 25.91241981, -81.68399172 25.91238594, -81.68396676 25.91235043, -81.68395533 25.91229816, -81.68397607 25.91226412, -81.68402356 25.91221572, -81.68402999 25.91217249, -81.68401912 25.91213702, -81.68405531 25.91206389, -81.68404058 25.9120184, -81.68405331 25.911986, -81.6840545 25.91188498, -81.68403746 25.91180722, -81.68406693 25.91172467, -81.6840582 25.91169871, -81.68406023 25.91163788, -81.68404252 25.91160176, -81.68404648 25.91154184, -81.68409617 25.91143597, -81.68413698 25.91138293, -81.68414278 25.91135348, -81.68413929 25.9113264, -81.6841116 25.91127772, -81.68410001 25.91123358, -81.68410638 25.91117298, -81.68408675 25.91105092, -81.68412197 25.91077392, -81.68413072 25.91071172, -81.68418695 25.91060041, -81.68418329 25.91052897, -81.68417045 25.91047555, -81.68418147 25.91045852, -81.68422322 25.91043495, -81.68422761 25.91041891, -81.6842019 25.91033694, -81.68414605 25.91027534, -81.68413317 25.91014227, -81.68414783 25.91002542, -81.68412047 25.90991728, -81.68409864 25.90987146, -81.68409198 25.90976761, -81.68408075 25.90973903, -81.68403371 25.90967672, -81.68401301 25.90966108, -81.68396434 25.90964769, -81.6838758 25.90957913, -81.6838307 25.90956645, -81.68380653 25.90953523, -81.68378002 25.90951923, -81.68375058 25.90950297, -81.6836839 25.90948531, -81.68358808 25.90943464, -81.6835479 25.90939919, -81.68344686 25.9093735, -81.68341486 25.90934431, -81.68336507 25.90934557, -81.6833357 25.9093254, -81.68331636 25.90932327, -81.68325008 25.90933721, -81.68322806 25.90935014, -81.6832237 25.9094039, -81.68321111 25.90941337, -81.68319558 25.90940756, -81.68317261 25.90943507, -81.68315046 25.90951287, -81.68311934 25.9095694, -81.68312548 25.90961732, -81.68311541 25.90963817, -81.6831121 25.90967445, -81.68311962 25.90970373, -81.68316059 25.90977641, -81.68315671 25.9099396, -81.68316617 25.90999692, -81.68323773 25.91008623, -81.68335988 25.91030867, -81.68337267 25.91042695, -81.68336468 25.91050698, -81.68336949 25.91053138, -81.68338903 25.91055322, -81.68339995 25.91060582, -81.6833978 25.91062855, -81.68337712 25.91067284, -81.68336675 25.91073234, -81.68337014 25.91075911, -81.68338999 25.910798, -81.68338464 25.91089871, -81.68332244 25.91112788, -81.68328009 25.9112002, -81.68327274 25.91122999, -81.68327379 25.91131916, -81.68328531 25.91140515, -81.68326961 25.91149597, -81.68319485 25.91155451, -81.68317179 25.91159313, -81.68313016 25.91162905, -81.68310372 25.91174926, -81.68311498 25.91182383, -81.68311106 25.91186701, -81.68301447 25.91194295, -81.68299342 25.91203058, -81.68296377 25.91207207, -81.68295037 25.91212059, -81.68297868 25.91226596, -81.683014 25.91232271, -81.68301291 25.91235035, -81.68297242 25.91239462, -81.68298077 25.91244837, -81.68303103 25.91254058, -81.68313112 25.91266658, -81.68322226 25.91271679, -81.68324341 25.91273728, -81.68326241 25.91279528, -81.683218 25.9129569, -81.68321205 25.91304652, -81.68322769 25.91310865, -81.68320814 25.91316402, -81.68320114 25.91322776, -81.68315572 25.91327565, -81.68314352 25.91331249, -81.68315765 25.91335447, -81.68319773 25.91340018, -81.68321483 25.91348786, -81.68319579 25.91352461, -81.68313929 25.91355722, -81.68306385 25.91355694, -81.68301772 25.91357127, -81.68300047 25.91358443, -81.68295867 25.91365799, -81.68285202 25.91375125, -81.68283672 25.91377024, -81.68285111 25.91380478, -81.68285105 25.91385399, -81.68282535 25.91387232, -81.68281361 25.91393998, -81.68281918 25.91403407, -81.68285322 25.91409859, -81.68287527 25.91416506, -81.68290082 25.91419235, -81.6830515 25.91424705, -81.68309277 25.91430634, -81.68311418 25.91431587, -81.68315124 25.91430953, -81.68318387 25.91432526, -81.6831992 25.9143446, -81.68321575 25.91439772, -81.68321753 25.91448469, -81.68319393 25.91453192, -81.68317164 25.91454507, -81.68315728 25.91458094, -81.68303927 25.91458138, -81.68299843 25.91461618, -81.68292469 25.91465026, -81.68288158 25.91469476, -81.68284769 25.9147613, -81.68283736 25.91484175, -81.68286926 25.91496231, -81.68296479 25.9151258, -81.68303394 25.91516758, -81.6831216 25.91524251, -81.68319051 25.91527268, -81.68322496 25.91531256, -81.68322608 25.91532972, -81.68321432 25.91534114, -81.68321128 25.91535788, -81.68322869 25.9154415, -81.68322514 25.9154604, -81.68318996 25.91550963, -81.6831441 25.91551494, -81.6831236 25.91554189, -81.68311277 25.91565361, -81.68312398 25.9157219, -81.68313496 25.91574557, -81.683152 25.91576869, -81.6831982 25.9157914, -81.68321338 25.91580794, -81.68322265 25.91586925, -81.68319881 25.91594031, -81.68317672 25.91597496, -81.68308111 25.91606873, -81.68299389 25.91609877, -81.68294751 25.91609186, -81.68292574 25.91609738, -81.6829105 25.91609194, -81.68289623 25.91606821, -81.68285234 25.9160529, -81.68280456 25.91604206, -81.68270754 25.91604358, -81.68267784 25.91605437, -81.68255278 25.91613486, -81.68252127 25.91620187, -81.68250855 25.9162124, -81.68248476 25.91620629, -81.68247441 25.91621239, -81.68248336 25.91629779, -81.6825015 25.91633057, -81.68250425 25.91635326, -81.68249816 25.91637201, -81.68246234 25.91639139, -81.6824429 25.91641731, -81.68242095 25.91647014, -81.68242289 25.91649155, -81.68244954 25.91653563, -81.68244282 25.91658893, -81.68245382 25.91660554, -81.68245407 25.91663223, -81.68247372 25.91668377, -81.68248469 25.91678095, -81.68250862 25.91689364, -81.68254022 25.91697708, -81.68254565 25.91701329, -81.68253448 25.91704379, -81.68251018 25.91707331, -81.68247604 25.91709477, -81.68243321 25.91710923, -81.68239102 25.91711061, -81.68231189 25.91709258, -81.68222157 25.91710238, -81.68218001 25.91712146, -81.68210321 25.91718296, -81.6820142 25.91723477, -81.68194978 25.9172552, -81.68192168 25.91729675, -81.68183381 25.91734674, -81.68181482 25.91736387, -81.68180783 25.91740992, -81.68175024 25.91750855, -81.6817053 25.91761124, -81.68167257 25.9177511, -81.68166928 25.91781064, -81.68168041 25.91790071, -81.68170642 25.91795512, -81.68173621 25.91799231, -81.68190134 25.9180886, -81.68194451 25.91810745, -81.68202027 25.91812107, -81.68205212 25.91813986, -81.68210277 25.91820066, -81.68213757 25.91822181, -81.6822288 25.91823796, -81.68230876 25.91823389, -81.68241115 25.91820043, -81.68248421 25.91819969, -81.68254858 25.91821585, -81.68258599 25.918237, -81.68263119 25.91827726, -81.68281043 25.91860458, -81.68287098 25.91868489, -81.68293517 25.91870091, -81.68296563 25.91872127, -81.68299182 25.91877582, -81.6830395 25.91880768, -81.68314938 25.91881122, -81.68321213 25.91884852))"
