zone_code,geography
C-1,"MULTIPOLYGON(((-82.6399198830949 27.3895974619789, -82.6399712164155 27.3896998363085, -82.6399875352991 27.3896997867241, -82.6400696354222 27.389874112684, -82.6402518734888 27.3902659523204, -82.6402947687152 27.3902353558184, -82.6410401706111 27.3898098827894, -82.6409819040906 27.3896967273422, -82.6410042243809 27.3896966581898, -82.6409771096498 27.3896407746616, -82.6409437242689 27.3895673163828, -82.6409368846804 27.3895515473835, -82.6409301470186 27.3895357454268, -82.6409125788305 27.3894932350291, -82.6408957311951 27.389450492092, -82.6407845383868 27.3891784284203, -82.640667016514 27.3892353832236, -82.640167211448 27.3894776013281, -82.639930579348 27.3895922778737, -82.6399198830949 27.3895974619789)), ((-82.6404409961198 27.3879111094937, -82.6404398233593 27.3879070772314, -82.6402766738369 27.3873462088077, -82.6399404801381 27.3875384942451, -82.6397563692398 27.3876440240205, -82.6399262616724 27.3882128850788, -82.6398617267143 27.3882513139626, -82.6401181031867 27.3885943666619, -82.6404476086207 27.3883974953616, -82.6405625538321 27.3883288177748, -82.6404409961198 27.3879111094937)), ((-82.6589416549669 27.4131184213771, -82.6592947834387 27.4128520505929, -82.6591127444131 27.4126652294053, -82.6587598628744 27.4129314379283, -82.6585242573832 27.4131091439804, -82.6582888374253 27.4132867161016, -82.6580534470272 27.4134642840811, -82.6582354785197 27.4136510994527, -82.6584708761253 27.4134735374523, -82.6587062921031 27.4132959605336, -82.6589416549669 27.4131184213771)), ((-82.6735202207694 27.4256471397967, -82.6722464225181 27.425651766013, -82.6722478763799 27.4259717977069, -82.6739986430596 27.425949880713, -82.6735202207694 27.4256471397967)), ((-82.6586004896772 27.4129795971722, -82.6590722939407 27.4126237096286, -82.6588842565942 27.412443471974, -82.6584194898231 27.4127920400691, -82.6581841076522 27.4129695919823, -82.6583644390047 27.4131576660457, -82.6586004896772 27.4129795971722)), ((-82.6612551692834 27.4153380482702, -82.6615143678893 27.4151433731286, -82.6613408507109 27.4149656123092, -82.6610726156951 27.4151654135494, -82.6605595661964 27.415547567233, -82.6603855368663 27.4156771956362, -82.6600887853971 27.4158982386793, -82.660264529894 27.4160817761846, -82.6605122856887 27.4158959966933, -82.6605599173016 27.4158602266345, -82.6610075335351 27.4155240396715, -82.6612551692834 27.4153380482702)), ((-82.6567242995703 27.4119131403111, -82.6576666498698 27.4112012720343, -82.6566380992206 27.4101474265999, -82.6566106035493 27.4101680338828, -82.6562093211413 27.4104687683803, -82.6562542265075 27.4105151278296, -82.6562128610804 27.410589200018, -82.6561767191197 27.4106654162371, -82.6561459354241 27.4107434843604, -82.6561206295832 27.410823105113, -82.6561009019317 27.4109039720903, -82.6560916606667 27.4109216650624, -82.6560779194907 27.4109919233796, -82.6560835084551 27.4110079970463, -82.6560770356964 27.4111052526762, -82.6560783483657 27.4112026729255, -82.6560874384953 27.4112997614758, -82.656104260724 27.4113960257933, -82.6561287292416 27.4114909735334, -82.6561607178576 27.4115841242722, -82.6561985421012 27.4116695269605, -82.6562428325788 27.4117524174301, -82.656293383734 27.411832404973, -82.6563499547012 27.411909113486, -82.6564122814555 27.4119821841215, -82.6565037060562 27.4120797766664, -82.6567242995703 27.4119131403111)), ((-82.6853921797605 27.435975402068, -82.6853922696962 27.4359763708655, -82.6853915815162 27.4359754889388, -82.6853802145403 27.4359839620661, -82.6853688485741 27.4359924351875, -82.6853065033477 27.4360389097194, -82.6853007705194 27.4360431830719, -82.6852023146244 27.4361165758528, -82.685097298219 27.436194870479, -82.6851746914563 27.4362961879767, -82.685179571748 27.4363025768484, -82.6851799724991 27.436303102816, -82.6852485723527 27.4364019772304, -82.6853128134722 27.436505194913, -82.6853716196683 27.4366109562464, -82.6854248651579 27.4367190407541, -82.6854699884436 27.4368231528619, -82.6855098232995 27.43692897044, -82.6855182056207 27.436939990632, -82.6856982435557 27.4368839457824, -82.6857057785881 27.4367238406779, -82.6857060622472 27.4366006871872, -82.6857063897827 27.4364641762007, -82.6857033579153 27.4364518175196, -82.6857043660616 27.4364358986183, -82.6856421853523 27.4363266885899, -82.685567073774 27.4362082260695, -82.6854857895614 27.4360930562511, -82.685398516332 27.4359814291044, -82.6853927850848 27.4359753151625, -82.6853921797605 27.435975402068)), ((-82.6300267869512 27.3723788688105, -82.6300265117377 27.3723788240267, -82.6300070920704 27.3723756790251, -82.6300034304742 27.3723818946308, -82.6298331533845 27.3726709576985, -82.6297216627283 27.3728602226409, -82.6297746520021 27.3728987266819, -82.6298255046157 27.3729356799695, -82.6300181373998 27.3730756539732, -82.6300381769311 27.373093625589, -82.6301649058756 27.3732072892711, -82.6302161323905 27.3732759346269, -82.6303529133033 27.3734592253613, -82.6304895836368 27.3736423666405, -82.6306269379252 27.3738264234014, -82.6306334535466 27.3738227497826, -82.6306399651036 27.373819072572, -82.6306743536325 27.373799441856, -82.6307085770734 27.3737795799425, -82.6310347010249 27.3735887673692, -82.6309471628284 27.3734715024681, -82.6308616783715 27.3733569879838, -82.6307756776491 27.3732417817754, -82.6306886207987 27.3731251615966, -82.6306031867942 27.373010714399, -82.6304330720751 27.3727828281035, -82.630387978881 27.3727224208603, -82.630256480704 27.372540735239, -82.6301521211973 27.3723965456023, -82.6300543800277 27.3723833387459, -82.6300267869512 27.3723788688105)), ((-82.6748863375144 27.4265441416961, -82.6745309101843 27.4263073869162, -82.6740757009055 27.4260041656255, -82.6731813594643 27.4260189117822, -82.6728720158106 27.4260240097535, -82.6728834766319 27.4265772051239, -82.6731928236843 27.4265720800169, -82.6748863375144 27.4265441416961)), ((-82.660274271999 27.4138729105866, -82.6601001676269 27.4136829676635, -82.65961782751 27.4140416637091, -82.6593342967001 27.4142536360337, -82.6591570832226 27.4143861225405, -82.6593365076144 27.4145742311315, -82.6595135840048 27.414441806415, -82.6597970591261 27.4142298015045, -82.660274271999 27.4138729105866)), ((-82.660543305206 27.4141484480849, -82.6605020721015 27.4141062736549, -82.6603200889725 27.4139198500465, -82.6600110466251 27.4141482980783, -82.6598409402825 27.4142755130028, -82.659699564879 27.4143818567959, -82.6595582113437 27.4144881822949, -82.6593815402035 27.4146210762371, -82.6595679827603 27.4148133107793, -82.6591739643686 27.4151115493219, -82.6593766021697 27.4153188201879, -82.6592902274693 27.4153841969564, -82.6594616066 27.4155661001356, -82.6594772933884 27.4155543417508, -82.6608852767868 27.4144988939598, -82.6607047104573 27.4143135417066, -82.660543305206 27.4141484480849)), ((-82.6804137875548 27.4385210217236, -82.6804208319517 27.438509223787, -82.6806383674916 27.4385992330255, -82.6806128553758 27.4387079440925, -82.6805959055077 27.4388948185462, -82.6806140699454 27.4389172804523, -82.6809074066667 27.4386985951338, -82.6814398719057 27.4383019368261, -82.6818540109349 27.4379934264331, -82.6813758469388 27.4374896423349, -82.6813401131523 27.4374519914157, -82.6811750701126 27.4375747600379, -82.6811559089908 27.437640514745, -82.6811136361626 27.4377300611067, -82.6810761568447 27.4378212896741, -82.6809193563929 27.4377594794636, -82.6809691948702 27.4376588410773, -82.6806787475813 27.4375443419913, -82.6806376218603 27.4376273677657, -82.6806094226488 27.4376162500318, -82.6805820155782 27.4376716016901, -82.6806102076935 27.4376827149516, -82.6805690971264 27.4377657541685, -82.6808595438919 27.4378802552808, -82.6809093864827 27.4377796105788, -82.6810691984187 27.437845260481, -82.6810547022221 27.4378962065007, -82.6810153854586 27.4380367823182, -82.6808900437443 27.4382096713347, -82.6807389810527 27.4383783161845, -82.6806113404738 27.43831924745, -82.6806333868018 27.4382798774314, -82.6804446903446 27.4381925520549, -82.6803305029006 27.4384148814304, -82.6803089988346 27.4384049754432, -82.6801151829312 27.4387862994662, -82.6802082719378 27.4388295872595, -82.6803702196142 27.4385024624103, -82.6804137875548 27.4385210217236)))"
C-2,"MULTIPOLYGON(((-82.6846752330156 27.4339248846109, -82.6843755455486 27.4341411641674, -82.6840740610648 27.4343555513318, -82.6842211668794 27.4345123487748, -82.6843187998902 27.4346164191987, -82.6844177403446 27.4347218783298, -82.6845166830217 27.4348273391806, -82.6846156238592 27.4349327990636, -82.6849072896439 27.4347124991579, -82.6851547007631 27.4345256230679, -82.6850802172843 27.43440195718, -82.6850054166301 27.4342768569958, -82.6849075317814 27.434172513943, -82.6848236566574 27.434083103541, -82.6846752330156 27.4339248846109)), ((-82.6578309972311 27.4132359445611, -82.6577133078134 27.4133247182637, -82.6578953091733 27.4135115324306, -82.6580130046239 27.4134227450106, -82.6583644390047 27.4131576660457, -82.6581841076522 27.4129695919823, -82.6578309972311 27.4132359445611)), ((-82.6835314590721 27.4326733164908, -82.6827076568062 27.4333535429439, -82.6830331310469 27.4333525357481, -82.6837666729985 27.4341349034129, -82.6839147133347 27.4342927958033, -82.6842784206118 27.4340328226492, -82.6845817187698 27.4338155536167, -82.6842806597798 27.4334635391548, -82.6841243886949 27.4332808193854, -82.6841818538053 27.4332650249435, -82.6835314590721 27.4326733164908)))"
C-3,"MULTIPOLYGON(((-82.5900341603996 27.3383144681991, -82.5904182869608 27.3384565715426, -82.5905713415762 27.3381260879969, -82.5901871290352 27.3379839791025, -82.5900341603996 27.3383144681991)), ((-82.6849124505721 27.4352491836606, -82.6851598018875 27.4355128347451, -82.6854911801109 27.4352620130914, -82.685404577922 27.4350570260528, -82.6853045876263 27.435132718693, -82.685205193877 27.4350275918398, -82.6849124505721 27.4352491836606)))"
INS,"MULTIPOLYGON(((-82.5846885305299 27.3361192570097, -82.584524343671 27.336441619817, -82.5842807153966 27.3370460926656, -82.5842560071585 27.3371073959295, -82.5842561892783 27.3371421262382, -82.5842627738088 27.3371678879915, -82.5842629252651 27.3371967703527, -82.5842599005722 27.3372256650945, -82.5842600520329 27.337254548358, -82.584256946534 27.337286534434, -82.5842604306975 27.3373267587723, -82.5842767815409 27.3373614160439, -82.5843092940145 27.3373929111116, -82.584357988458 27.3374274321894, -82.5844228547595 27.3374618919157, -82.5844521554836 27.3374875640419, -82.5844684440409 27.3375105244975, -82.5844880702252 27.3375627095569, -82.5845043137669 27.3375770857997, -82.5845367169234 27.3375882980159, -82.5847770993501 27.3376002218516, -82.5849010458277 27.3376063695962, -82.5855366176544 27.3362396166258, -82.5852342564285 27.3361272458717, -82.5847529416885 27.3359927908205, -82.5846885305299 27.3361192570097)), ((-82.6421763383493 27.3913660048036, -82.6416570592788 27.3916623396334, -82.6420015499939 27.3921184776403, -82.6401762391026 27.3931600974678, -82.6401372207067 27.3931811289362, -82.6402035332705 27.3938110451951, -82.6403053569539 27.3947782934074, -82.6403978182275 27.3947252343583, -82.6424189962347 27.3935653230589, -82.6434066043615 27.3929985388491, -82.6427288736584 27.3920984476035, -82.6425208292224 27.3918221433362, -82.6421763383493 27.3913660048036)), ((-82.6728720158106 27.4260240097535, -82.6722533234119 27.4260353885928, -82.6719408047878 27.4260434652954, -82.671953709412 27.4265916749673, -82.6722647577782 27.4265873965433, -82.6728834766319 27.4265772051239, -82.6728720158106 27.4260240097535)), ((-82.6695984163176 27.4230079315671, -82.6685949450188 27.4230224781233, -82.668511413749 27.4230236900236, -82.6683646257322 27.4230298474219, -82.668493049203 27.4231923578692, -82.6686290544127 27.4233587873139, -82.6688266510032 27.423861118634, -82.6708298909707 27.4238320939542, -82.6700909931488 27.4233375766325, -82.6698172372287 27.4231543732119, -82.6695984163176 27.4230079315671)))"
M-1,"MULTIPOLYGON(((-82.5897416019316 27.3393237304339, -82.5896842278911 27.3394856302609, -82.5897458300094 27.3395113508053, -82.5898041810407 27.3395341980152, -82.5898987891683 27.3395782673377, -82.5904182869608 27.3384565715426, -82.5900341603996 27.3383144681991, -82.5901871290352 27.3379839791025, -82.5899879256153 27.3379103000325, -82.5893306718026 27.3393318487549, -82.5893567202306 27.3393397880824, -82.5895706691049 27.3394226011507, -82.5896378852202 27.33928664042, -82.5897416019316 27.3393237304339)), ((-82.6676004130746 27.421710607056, -82.6676153102916 27.4217888675818, -82.667624473286 27.422020154393, -82.6676709821206 27.4221882759401, -82.6677667199669 27.4223668612544, -82.6678490245863 27.4224945127481, -82.667931671387 27.4226282415295, -82.6679752758211 27.422723155656, -82.6680233850544 27.4226856778414, -82.6685759015231 27.4222829581075, -82.6684146824976 27.4221466346444, -82.6682576197432 27.4220065007258, -82.6681048281459 27.4218626568908, -82.6679564175442 27.4217152055076, -82.6679519412692 27.4217106433519, -82.6679259630154 27.421711432028, -82.6676004130746 27.421710607056)), ((-82.6851980469179 27.4402244386956, -82.685164824569 27.4403035562411, -82.6851460319815 27.4403593916277, -82.6851266439927 27.4404000596309, -82.6850548909024 27.4404751241345, -82.684978989306 27.440546869902, -82.6848991373351 27.4406151136563, -82.6848385530328 27.4406700470883, -82.68479880095 27.440709821521, -82.6847649440545 27.4407537254966, -82.6847375172006 27.4408010660112, -82.6847169477007 27.4408510973439, -82.6847035645068 27.4409030336457, -82.684697573984 27.4409560571809, -82.6846974714208 27.4409650046468, -82.6846989138647 27.4409738605926, -82.6847018646056 27.4409824131212, -82.6847062576451 27.4409904576988, -82.6847119825751 27.4409978053518, -82.6847189068072 27.4410042789475, -82.6847268665421 27.4410097249704, -82.6847356687985 27.4410140144148, -82.6847802223427 27.4409873056457, -82.6848555069398 27.4409516992136, -82.6849431148571 27.4408899276877, -82.6849589938776 27.4408847678982, -82.6849748441408 27.4408795378565, -82.6849906646185 27.4408742348604, -82.685006455333 27.4408688625196, -82.6850222152727 27.4408634208391, -82.6850379444264 27.4408579080141, -82.6850536438113 27.440852324942, -82.6850693093814 27.4408466716427, -82.6850849451881 27.4408409489988, -82.6851005471744 27.4408351552253, -82.685116118397 27.440829293917, -82.6851316547876 27.4408233614841, -82.6851471573689 27.4408173597266, -82.6851626271578 27.4408112895418, -82.68517806416 27.4408051518322, -82.6851934643128 27.4407989439105, -82.6852076633149 27.4407931461943, -82.6852218336264 27.4407872890557, -82.6852359722296 27.4407813752167, -82.685250080125 27.4407754028675, -82.6852641573124 27.4407693720083, -82.6852782027804 27.4407632826439, -82.6852922175515 27.4407571365742, -82.6853061985803 27.4407509320094, -82.6853199068236 27.4407447793224, -82.68533358437 27.4407385699302, -82.6853472292134 27.4407323065501, -82.6853608423541 27.4407259873722, -82.6853689573823 27.4407221869198, -82.6853808276617 27.4407163510046, -82.6853927470199 27.4407106005806, -82.6854024280359 27.4407060127006, -82.6854121437811 27.4407014796991, -82.6854204095254 27.4406976803073, -82.6854286997841 27.4406939196, -82.6854370135625 27.4406902002897, -82.6854453498491 27.4406865223811, -82.6854547366125 27.4406824413211, -82.6854641520197 27.4406784124621, -82.6854735960763 27.4406744367064, -82.6854830667482 27.4406705122593, -82.6854925650525 27.4406666400182, -82.6855020909948 27.4406628208854, -82.685511641535 27.4406590539735, -82.6855212197188 27.4406553410724, -82.6855310929545 27.4406515788889, -82.6855409928335 27.4406478725259, -82.6855509193501 27.4406442210811, -82.6855608725266 27.4406406281642, -82.6855708493177 27.4406370919852, -82.6855808537579 27.4406336107193, -82.6855908808122 27.4406301880012, -82.685600933504 27.440626822011, -82.6856093805393 27.4406240442003, -82.6856178419802 27.4406213060262, -82.6856263228951 27.4406186092689, -82.6856348182155 27.4406159521482, -82.6856420811017 27.4406137162215, -82.6856493573262 27.4406115109123, -82.6856628683906 27.4406075015957, -82.6856739345339 27.4406055980091, -82.6856829837608 27.4406014048851, -82.6856920292953 27.440598578099, -82.6857017710335 27.4405954717346, -82.6857114911902 27.4405923104257, -82.6857211867308 27.4405890941875, -82.6857308596782 27.4405858230098, -82.6857406281118 27.4405824538962, -82.6857503719237 27.4405790289508, -82.6857600901025 27.4405755481784, -82.6857697846654 27.4405720106668, -82.6857794515722 27.4405684173383, -82.6857890938574 27.440564768178, -82.6857987084919 27.4405610641032, -82.6858082954647 27.440557303309, -82.6858185187019 27.4405532208154, -82.6858287101979 27.4405490762076, -82.6858388679075 27.440544865886, -82.6858489938814 27.4405405943528, -82.6858590871027 27.4405362607105, -82.6858691455427 27.4405318640668, -82.6858791682068 27.4405274071337, -82.6858891591128 27.4405228853793, -82.6858991132371 27.4405183042431, -82.6859090305627 27.4405136610177, -82.6859189121012 27.4405089556982, -82.6859287578636 27.4405041900896, -82.6859385637986 27.4404993633092, -82.6859483339576 27.4404944762396, -82.6859580653173 27.4404895307005, -82.6859677598728 27.44048452217, -82.6858913278708 27.4402521745222, -82.685849002379 27.4401234984065, -82.6858441605153 27.4400785338373, -82.6858341056545 27.4400342600355, -82.6858189459853 27.4399911601844, -82.6858045495748 27.4399393198855, -82.6857863488248 27.4398884386674, -82.6857644220002 27.4398387408555, -82.6857453398015 27.4397794377242, -82.6857210377372 27.4397216727942, -82.6856916708147 27.4396658126003, -82.6854107781583 27.4397505418382, -82.6854683270889 27.4399173830455, -82.6854769135956 27.4400016745472, -82.6854780930436 27.4400863066119, -82.6854808273842 27.4401429855324, -82.6854769472476 27.4401996112565, -82.6854664903071 27.4402555708301, -82.6851980469179 27.4402244386956)))"
